"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?"
"1333759","N/D","SCS1","Regional Director","Accountable for the management of the East Midlands region of Health Protection Services","Department of Health","Health Protection Agency","Health Protection Services","020 8327 6647","Cfi-pressoffice@hpa.org.uk","8534754","2445659","1.00","N/A","N/A","","Operational Delivery","","1"
"5734671","N/D","SCS1","Regional Director","Accountable for the management of the Yorkshire & Humberside region of Health Protection Services","Department of Health","Health Protection Agency","Health Protection Services","020 8327 6647","Cfi-pressoffice@hpa.org.uk","8534754","2536969","1.00","N/A","N/A","","Operational Delivery","","1"
"1334522","N/D","SCS1","Regional Director","Accountable for the management of the North East region of Health Protection Services","Department of Health","Health Protection Agency","Health Protection Services","020 8327 6647","Cfi-pressoffice@hpa.org.uk","8534754","1456952","1.00","N/A","N/A","","Operational Delivery","","1"
"1333093","N/D","SCS1","Regional Director","Accountable for the management of the North West region of Health Protection Services","Department of Health","Health Protection Agency","Health Protection Services","020 8327 6647","Cfi-pressoffice@hpa.org.uk","8534754","2801991","1.00","N/A","N/A","","Operational Delivery","","1"
"6063558","N/D","SCS1","Deputy Director Head of Development & Production","Accountable for the management of the Development and Production at Microbiology Services","Department of Health","Health Protection Agency","Microbiology Services","020 8327 6647","Cfi-pressoffice@hpa.org.uk","7295073","4719002","1.00","N/A","N/A","","Operational Delivery","","1"
"5922338","N/D","SCS1","Deputy Director of Human Resources","Accountable as Deputy Director for the management of the HPA Human Resources function","Department of Health","Health Protection Agency","Human Resources Division","020 8327 6647","Cfi-pressoffice@hpa.org.uk","1333823","200000","1.00","N/A","N/A","","Human Resources","Costs rounded up due to small number of posts","1"
"3733661","N/D","SCS1","Deputy Director","As Deputy Director for the Centre for Radiation Chemical & Environmental Hazards accountable for a section of the centre","Department of Health","Health Protection Agency","Centre for Radiation Chemicals and Environmental Hazards (CRCE/HPA Radiation Chemical and Environment)","020 8327 6647","Cfi-pressoffice@hpa.org.uk","5603343","2276361","1.00","N/A","N/A","","Operational Delivery","","1"
"5603454","N/D","SCS1","Deputy Director","As Deputy Director for the Centre for Radiation Chemical & Environmental Hazards accountable for a section of the centre","Department of Health","Health Protection Agency","Centre for Radiation Chemicals and Environmental Hazards (CRCE/HPA Radiation Chemical and Environment)","020 8327 6647","Cfi-pressoffice@hpa.org.uk","5603343","3813913","1.00","N/A","N/A","","Operational Delivery","","1"
"5771173","N/D","SCS1","Deputy Director","As Deputy Director for the Centre for Radiation Chemical & Environmental Hazards accountable for a section of the centre","Department of Health","Health Protection Agency","Centre for Radiation Chemicals and Environmental Hazards (CRCE/HPA Radiation Chemical and Environment)","020 8327 6647","Cfi-pressoffice@hpa.org.uk","5603343","4310029","1.00","N/A","N/A","","Operational Delivery","","1"
"3086204","N/D","SCS1","Deputy Director","As Deputy Director for the Centre for Radiation Chemical & Environmental Hazards accountable for a section of the centre","Department of Health","Health Protection Agency","Centre for Radiation Chemicals and Environmental Hazards (CRCE/HPA Radiation Chemical and Environment)","020 8327 6647","Cfi-pressoffice@hpa.org.uk","5603343","2483877","1.00","N/A","N/A","","Operational Delivery","","1"
"9201868","N/D","SCS1","Deputy Director Head of Operations","Accountable for Operations Technology Development & Infrastructure of Microbiology Services","Department of Health","Health Protection Agency","Microbiology Services","020 8327 6647","Cfi-pressoffice@hpa.org.uk","7295073","2112794","1.00","N/A","N/A","","Operational Delivery","","1"
"5240958","N/D","SCS1","Head of Virology/Deputy Director","Accountable for the management of the Virology Department at the National Institute of Biological Standards & Control and deputy director of the institute","Department of Health","Health Protection Agency","National Institute for Biological Standards and Control","020 8327 6647","Cfi-pressoffice@hpa.org.uk","5238701","1656994","1.00","N/A","N/A","","Operational Delivery","","1"
"5236963","N/D","SCS1","Head of Bacteriology","Accountable for the management of the Bacteriology Department at the National Institute of Biological Standards & Control","Department of Health","Health Protection Agency","National Institute for Biological Standards and Control","020 8327 6647","Cfi-pressoffice@hpa.org.uk","5238701","1447108","1.00","N/A","N/A","","Operational Delivery","","1"
"5240760","N/D","SCS1","Head of Technology Development & Infrastructure","Accountable for the management of the Technology Development & Infrastructure Department at the National Institute of Biological Standards & Control","Department of Health","Health Protection Agency","National Institute for Biological Standards and Control","020 8327 6647","Cfi-pressoffice@hpa.org.uk","5238701","1719248","1.00","N/A","N/A","","Operational Delivery","","1"
"5240405","N/D","SCS1","Head of Retrovirology","Accountable for the management of the Retrovirology Department at the National Institute of Biological Standards & Control","Department of Health","Health Protection Agency","National Institute for Biological Standards and Control","020 8327 6647","Cfi-pressoffice@hpa.org.uk","5238701","781626","1.00","N/A","N/A","","Operational Delivery","","1"
"5240318","N/D","SCS1","Head of Operations","Accountable for the management of the Operational Services function at the National Institute of Biological Standards & Control","Department of Health","Health Protection Agency","National Institute for Biological Standards and Control","020 8327 6647","Cfi-pressoffice@hpa.org.uk","5238701","1106666","1.00","N/A","N/A","","Operational Delivery","","1"
"5241785","N/D","SCS1","Head of Biotherapeutics","Accountable for the management of the Biotherapeutics Department at the National Institute of Biological Standards & Control","Department of Health","Health Protection Agency","National Institute for Biological Standards and Control","020 8327 6647","Cfi-pressoffice@hpa.org.uk","5238701","1954409","1.00","N/A","N/A","","Operational Delivery","","1"
"5240340","N/D","SCS1","Head of Quality","Accountable for the management of the Quality function at the National Institute of Biological Standards & Control","Department of Health","Health Protection Agency","National Institute for Biological Standards and Control","020 8327 6647","Cfi-pressoffice@hpa.org.uk","5238701","208229","1.00","N/A","N/A","","Operational Delivery","","1"
"1585665","N/D","SCS1","Head of Finance","Accountable for the management of the HPA Finance Department","Department of Health","Health Protection Agency","Finance and Resources Division","020 8327 6647","Cfi-pressoffice@hpa.org.uk","1333082","2929027","1.00","N/A","N/A","","Finance","","1"
"6039633","N/D","SCS1","Board Secretary","Accountable as Secretary to the HPA Board","Department of Health","Health Protection Agency","Finance and Resources Division","020 8327 6647","Cfi-pressoffice@hpa.org.uk","1333082","376305","1.00","N/A","N/A","","Operational Delivery","","1"
"6843658","N/D","SCS1","Head of Health & Safety","Accountable for the management of the HPA Health & Safety function","Department of Health","Health Protection Agency","Finance and Resources Division","020 8327 6647","Cfi-pressoffice@hpa.org.uk","1333082","561196","1.00","N/A","N/A","","Operational Delivery","","1"
"1950301","N/D","SCS1","Head of Legal Affairs","Accountable for the management of the HPA Legal function","Department of Health","Health Protection Agency","Finance and Resources Division","020 8327 6647","Cfi-pressoffice@hpa.org.uk","1333082","200000","1.00","N/A","N/A","","Law","Costs rounded up due to small number of posts","1"
"1536977","Vacant","SCS1","Head of Internal Audit","Accountable for the management of the HPA Internal Audit Department","Department of Health","Health Protection Agency","Finance and Resources Division","N/A","Cfi-pressoffice@hpa.org.uk","1333082","200000","1.00","N/A","N/A","","Internal Audit","Costs rounded up due to small number of posts","1"
"7756872","N/D","SCS1","Head of Business Development","Accountable for the management of the HPA Business Development function","Department of Health","Health Protection Agency","Finance and Resources Division","020 8327 6647","Cfi-pressoffice@hpa.org.uk","1333082","652971","1.00","N/A","N/A","","Operational Delivery","","1"
"1533521","Vacant","SCS1","Head of Information Systems","Accountable for the management of the HPA Information Systems Department","Department of Health","Health Protection Agency","Finance and Resources Division","N/A","Cfi-pressoffice@hpa.org.uk","1333082","2042261","1.00","N/A","N/A","","Operational Delivery","","1"
"7479160","N/D","SCS1","Head of Estates & Facilities","Accountable for the management of the HPA Estates & Facilities function","Department of Health","Health Protection Agency","Finance and Resources Division","020 8327 6647","Cfi-pressoffice@hpa.org.uk","1333082","200000","1.00","N/A","N/A","","Operational Delivery","Costs rounded up due to small number of posts","1"
"9047114","N/D","SCS1","Deputy Director: Director of Reference Microbiology Services","Accountable for Reference Microbiology Services","Department of Health","Health Protection Agency","Microbiology Services","020 8327 6647","Cfi-pressoffice@hpa.org.uk","7295073","10568186","1.00","N/A","N/A","","Operational Delivery","","1"
"6257295","N/D","SCS1","Deputy Director:Head of Specialist Microbiolgy Services","Accountable for Specialist Microbiology Services","Department of Health","Health Protection Agency","Microbiology Services","020 8327 6647","Cfi-pressoffice@hpa.org.uk","7295073","24888014","1.00","N/A","N/A","","Operational Delivery","","1"
"1677588","N/D","SCS1","Deputy Director Head of Microbiology Research Services","Accountable for the Microbiology Research Services","Department of Health","Health Protection Agency","Microbiology Services","020 8327 6647","Cfi-pressoffice@hpa.org.uk","7295073","7865766","1.00","N/A","N/A","","Operational Delivery","","1"
"5669690","N/D","SCS1","Interim Deputy Director of Health Protection Services - Director of Emergency Preparedness","Accountable for Emergency Response Department.  Health Protection Services","Department of Health","Health Protection Agency","Health Protection Services","020 8327 6647","Cfi-pressoffice@hpa.org.uk","8534754","3066949","1.00","N/A","N/A","","Operational Delivery","","1"
"8461754","N/D","SCS1","Deputy Director National Specialist Epidemology and Intelligence","Accountable for Specialist Epidemiology & Surveillance Teams.  Professional Leadership for regional Information Manager","Department of Health","Health Protection Agency","Health Protection Services","020 8327 6647","Cfi-pressoffice@hpa.org.uk","8534754","8755728","1.00","N/A","N/A","","Operational Delivery","","1"
