"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?"
"00002462","N/D","SCS1","Head Ships Commercial","Responsible for providing commercial advice and assurance to DES Ships Director and commercial functional line management to all commercial staff within the Operating Centre.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00004366","0","1.00","N/A","N/A","","Procurement","","1"
"00002691","N/D","SCS1","Head Naval Authority Group","Provides whole ship and submarine safety and technical services to the maritime community within the MOD.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00184652","0","1.00","N/A","N/A","","Science and Engineering","","1"
"00002775","N/D","SCS1","Head Weapons Engineering","Responsible for the Defence Ordnance Safety Group (DOSG) and the Trials, Evaluation Services and Targets (TEST) Project Team.  DOSG is the MOD focal point for Ordnance, Munitions and Explosives Safety.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00170773","0","1.00","N/A","N/A","","Programme and Project Management (PPM)","","1"
"00003179","AVM Julian Young","OF-7","Director Helicopters","Responsible for the acquisition and support of all current and future helicopter platforms and equipment in the MOD.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00003320","0","1.00","120000","124999","","Military","","1"
"00003226","N/D","SCS1","Head Submarines Production","Responsible for delivering the new Astute Class capability safely and affordably to Navy Command, including provision of the Astute Class Training Service and the Initial Astute Class Support Solution.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00006158","0","1.00","N/A","N/A","","Programme and Project Management (PPM)","","1"
"00003309","N/D","SCS1","Head Submarines Strategic Weapons","Responsible for provision of the nuclear warhead and Strategic Weapons System (SWS) by managing acquisition of hardware, logistic support and gaining regulatory approval for the nuclear warhead and SWS for in-service Vanguard Class and the Successor SSBN.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00184652","0","1.00","N/A","N/A","","Programme and Project Management (PPM)","","1"
"00003320","Pete Worrall","SCS3","Chief of Materiel Joint Enablers","Responsible for ensuring that Helicopter and ISTAR projects are delivered to agreed time, cost and performance targets and that DE&S support to current and future operations is delivered coherently and effectively.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00212421","0","1.00","150000","154999","","Programme and Project Management (PPM)","","1"
"00003321","AVM Michael Quigley","OF-7","Director Technical","Responsible for driving, developing and delivering safety and engineering expertise and capabilities in order to equip and support our armed forces.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00212421","0","1.00","120000","124999","","Military","","1"
"00003323","David Johnson","SCS2","Director Resources Financial Planning","Responsible for the Equipment Plan Finance (EPF) and Corporate Chief Finance Officer (CFO) functions","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00009005","0","1.00","130000","134999","","Finance","","1"
"00003594","Clive Tarver","SCS2","Director ISTAR","Responsible for Intelligence, Surveillance, Target Acquisition and Reconnaissance (ISTAR)  delivery and support capabilities that provide information superiority and protection, critical to successful operations of the Armed Forces","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00003320","0","1.00","85000","89999","","Programme and Project Management (PPM)","","1"
"00004366","R Adm Henry Parker","OF-7","Director Ships Acquisition","Responsible for delivery of complex warship design and build programmes including Queen Elizabeth Class Aircraft Carriers , Type 26 Frigate and OPV programmes; for the future support strategy of new platforms; and the implementation of the BAE Systems Terms of Business Agreement.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00170311","0","1.00","120000","124999","","Military","","1"
"00005243","N/D","OF-6","Head Unmanned Air Systems","Responsible for managing all DE&S UAS programmes/projects to deliver current and future frontline capability; informing the UK UAS-related acquisition strategies, policy and standards; and taking the leading role in the development of formative UAS safety and engineering standards, as well as shaping future UAS research and development and unmanned combat air capability.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00051335","0","1.00","N/A","N/A","","Military","","1"
"00005299","N/D","OF-6","Head Lightning","Responsible for delivering the F35 Lightning II Joint Strike Fighter into UK service; and preparing the UK infrastructure to receive, operate and support Lightning through life.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00051335","0","1.00","N/A","N/A","","Military","","1"
"00005529","N/D","SCS1","Head Ships Commercially Supported Shipping","Responsible for In-service support and new acquisition programmes for the Royal Fleet Auxiliary (RFA), Ice Patrol, Fishery Protection, Hydrographic, training ships, the small boats flotilla and for the Future Landing Craft programme.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00000066","0","1.00","N/A","N/A","","Programme and Project Management (PPM)","","1"
"00006158","R Adm Mike Wareham","OF-7","Director Submarines","Responsible for the procurement, through-life support and eventual disposal of all submarine assets, and for the maintenance of deterrent systems.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00170311","0","1.00","115000","119999","","Military","","1"
"00006402","N/D","SCS1","Head Submarines Commercial","Responsible for providing commercial advice and assurance to DES Submarines Director and commercial functional line management to all commercial staff within the Operating Centre.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00006158","0","1.00","N/A","N/A","","Procurement","","1"
"00006714","N/D","OF-6","Head Submarines In-Service","Responsible for support to all in-service submarines , decommissioning and dismantling, supporting the introduction of new submarines into service, and submarine escape and rescue.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00184652","0","1.00","N/A","N/A","","Military","","1"
"00007537","N/D","SCS1","Head Ships Maritime Platform Systems","Responsible for managing over 200 master equipments, 650 suppliers and 300,000 stock numbers in support of surface ships and submarines for the Royal Navy, Royal Fleet Auxiliary and other areas of the MOD.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00000066","0","1.00","N/A","N/A","","Programme and Project Management (PPM)","","1"
"00008374","N/D","OF-6","Head Ships Warships Support","Responsible for managing support to In-service Royal Navy surface ships in scope of the Surface Ship Support Programme, including T23 Frigates, T42 and T45 Destroyers, Landing Platform Dock/Landing Platform Helicopter, Aircraft Carrier (Carrier Vertical Strike), Mine Counter Measures Vessels and Landing Craft, Minehunter Patrol Control Capability and historic platforms such as HMS VICTORY.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00000066","0","1.00","N/A","N/A","","Military","","1"
"00008605","N/D","OF-6","Director Ships Support Common Support Model Programme","Responsible for Common Support Model Programme","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00000066","0","1.00","N/A","N/A","","Military","","1"
"00009005","Michael Bradley","SCS3","Director General Resources","Responsible for resource management including finance, planning, corporate approvals, performance and risk","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00212421","0","1.00","180000","184999","","Finance","","1"
"00009028","N/D","SCS1","Head CEO Communications","Responsible for  DE&S corporate communications","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00168616","0","1.00","N/A","N/A","","Communications","","1"
"00009190","Eliminated","SCS1","Head Infrastructure and Security","Responsible for infrastructure across the DE&S estate; providing expert knowledge and skills to combat operational, safety, security and environmental risks.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","N/A","N/A","00168616","0","1.00","N/A","N/A","","Property and asset management","","1"
"00010430","N/D","SCS1","Head SEOC Logistic Commodities & Services Commercial","Responsible for providing commercial advice and assurance to DES JSC Director and commercial functional line management to all commercial staff within the Operating Centre.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00018623","0","1.00","N/A","N/A","","Procurement","","1"
"00018623","Andrew Cannon-Brookes","SCS2","Director Support Enablers Operating Centre","Responsible for the Support Enablers Operating Centre and Logistic Information services.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00170310","0","1.00","160000","164999","","Operational Delivery","","1"
"00018625","N/D","OF-6","Head SEOC Support Chain Management Engagement","Responsible for providing a range of supply and support chain change programmes and capabilities to DE&S and to the Front Line,  improving effectiveness  to maintain the coherence of the Joint Support Chain; and to promote and develop the Joint Support Chain as a single end-to-end process.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00018623","0","1.00","N/A","N/A","","Military","","1"
"00018628","N/D","OF-6","Head Defence Supply Chain Operations and Movements","Responsible for the delivery of Supply Chain and Movements Support to operational and training theatres around the globe.  DSCOM provides the operations focus for DE&S, coordinating wider DE&S operational support activity to ensure the timely and correctly prioritised delivery of equipment and materiel.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00198770","0","1.00","N/A","N/A","","Military","","1"
"00022411","N/D","SCS1","Head Land Equipment Commercial","Responsible for providing commercial advice and assurance to DES Land Equipment Director and commercial functional line management to all commercial staff within the Operating Centre.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00023490","0","1.00","N/A","N/A","","Procurement","","1"
"00022483","N/D","SCS1","Head Land Equipment Operational Support Programme","Responsible for delivering a broad portfolio of In-service outputs, Urgent Operational Requirements and new equipment projects in the Land Environment, including vehicles and battlefield utilities and services.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00023490","0","1.00","N/A","N/A","","Programme and Project Management (PPM)","","1"
"00023490","Maj Gen Robert Talbot-Rice","OF-7","Director Land Equipment","Responsible for all tracked and wheeled vehicles, battlefield infrastructure, simulated training in the land environment and dismounted soldier equipment, including weapons.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00170310","0","1.00","115000","119999","","Military","","1"
"00023498","Eliminated","SCS1","Head Land Equipment Combat Mobility Programme","Responsible for providing development, procurement, support and sustainment of protected patrol vehicles and mobility support equipment, vehicles and systems for the armed forces, including Mastiff, Ridgeback, Jackal, Wolfhound, Husky, Coyote, Snatch, Vector and Warthog; military bridging; the Terrier combat engineer system and the new Light Protected Patrol Vehicle, together with large elements of the Counter-IED capability.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","N/A","N/A","00023490","0","1.00","N/A","N/A","","Programme and Project Management (PPM)","","1"
"00023917","N/D","SCS1","Head Weapons Support","Responsible for storage, processing, and out-loading of both general munitions and complex weapons from sites across UK and in Germany.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00170773","0","1.00","N/A","N/A","","Programme and Project Management (PPM)","","1"
"00024359","N/D","OF-6","Head Land Domain and Army Customer Team","The Land Domain and Army Customer Team (LDACT) Head supports COM(Land) in his responsibilities as a DE&S Board Member, as DE&S Land Forces Champion, Army Board member and Army lead for the Logistic Defence Line of Development. In this capacity, LDACT also acts as a key agent in developing, maintaining and supporting DE&S’ relationship with Land Forces.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00170310","0","1.00","N/A","N/A","","Military","","1"
"00049802","N/D","SCS1","Head Airworthiness Team","Responsible for establishing and leading the delivery of a safety management, engineering and technical assurance strategy for the DE&S Air domain, and specifically the Air Support teams.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00172101","0","1.00","N/A","N/A","","Science and Engineering","","1"
"00051324","N/D","OF-6","Head Helicopters 1","Responsible for acquisition, upgrading and support of the Merlin, Lynx and Sea King Helicopters.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00003179","0","1.00","N/A","N/A","","Military","","1"
"00051335","AVM Susan Gray","OF-7","Director Combat Air","Responsible for acquisition and support for all current and future fast jet platforms. The in-service support activities cover Tornado, Typhoon, Training Aircraft, and Aircrew Escape and Survival equipment for all fixed and rotary wing aircraft in RAF service. Lightning II (otherwise known as Joint Strike Fighter) is the team's major future programme, alongside Unmanned Air Systems acquisition and support for Reaper, Hermes 450 and Watchkeeper.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00172101","0","1.00","115000","119999","","Military","","1"
"00110862","N/D","SCS1","Head ISTAR Programme Delivery Group 2","Responsible for Special Projects, Force Protection and CBRN (Chemical, Biological, Radiological and Nuclear) protection capabilities.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00003594","0","1.00","N/A","N/A","","Programme and Project Management (PPM)","","1"
"00110863","N/D","SCS1","Head Air Support Air Transport / Air to Air Refuelling","Responsible for the delivery and in-service support of the Armed Forces'  transport aircraft (A400M, C17 and Hercules), in-service support of the RAF comms fleet (BAe125 and BAe146) and the VC10 tanker aircraft.  Also responsible for the delivery of Voyager (the RAF's new strategic transport/tanker aircraft), the TriStar transport/tanker, as well as the procurement and support of airborne delivery equipment.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00170429","0","1.00","N/A","N/A","","Programme and Project Management (PPM)","","1"
"00110865","N/D","SCS1","Head Weapons Munitions International & Torpedoes","Responsible for the acquisition and support of general munitions (shells, bullets, grenades etc), torpedoes, cruise missiles, naval guns of all calibres, air guns and missiles for helicopters and fixed wing aircraft, shoulder launched missiles and freefall bombs. Many are procured internationally and the portfolio excludes weapons covered by the Team Complex Weapons initiative.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00170773","0","1.00","N/A","N/A","","Programme and Project Management (PPM)","","1"
"00110867","N/D","SCS1","Head Land Equipment Portfolio & Programme Support","Responsible for overall portfolio management of the Land Equipment Operating Centre including the effective prioritisation of resources to match customer requirements, generic safety, engineering and programme management issues and delivery of a Programme Support Function to Land Programme Boards.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00023490","0","1.00","N/A","N/A","","Programme and Project Management (PPM)","","1"
"00139595","N/D","SCS1","Head Helicopters 2","Responsible for the acquisition, upgrading and support of the Chinook, Puma and Gazelle helicopters.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00003179","0","1.00","N/A","N/A","","Programme and Project Management (PPM)","","1"
"00148710","N/D","SCS1","Head Waterguard Programme","Responsible for Waterguard Programme","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00009005","0","1.00","N/A","N/A","","Finance","","1"
"00148725","N/D","SCS1","Head Finance Financial Accounting","Responsible for the quality and veracity of financial information that is to be used for management reporting and decision-making across DE&S and the MOD; and for the production of auditable financial accounts.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00009005","0","1.00","N/A","N/A","","Finance","","1"
"00150079","N/D","SCS1","Head Resources, Plans and Management Accounting","Responsible for managing the DE&S strategic planning and programming process; providing programming advice and support to key stakeholders within DE&S and MOD; maintaining programme coherence and maximising outputs within the funding available.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00003323","0","1.00","N/A","N/A","","Finance","","1"
"00153122","N/D","SCS1","Head Submarines Programme","Responsible for drawing together the UK's nuclear submarine projects into a single, cohesive programme that is underpinned by common processes, is marked by a consistent approach to industry and informs balance of investment decisions.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00006158","0","1.00","N/A","N/A","","Programme and Project Management (PPM)","","1"
"00153366","N/D","OF-6","Chief of Materiel Air Chief of Staff","To provide situational awareness and business intelligence to enable Chief of Materiel (Air) to assure DE&S performance across the Air Domain.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00172101","0","1.00","N/A","N/A","","Military","","1"
"00153528","N/D","SCS1","Head Commercial Industrial Policy","Responsible for MOD industrial policy","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00176079","0","1.00","N/A","N/A","","Procurement","","1"
"00159581","N/D","SCS1","Head Tech Assistance and Guidance","Responsible for assisting DE&S Operating Centres to improve their teams’ programme, project and technology management and providing DE&S programme management assistance.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00003321","0","1.00","N/A","N/A","","Programme and Project Management (PPM)","","1"
"00160259","N/D","SCS1","Land Equipment Armoured Vehicles Programmes Specialist Vehicles Programme Leader","Responsible for Speciaist Vehicles programme","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00172024","0","1.00","N/A","N/A","","Programme and Project Management (PPM)","","1"
"00165338","Vacant","SCS1","Head Weapons Programme","Responsible for the Weapons Programme","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","N/A","N/A","00170773","0","1.00","N/A","N/A","","Programme and Project Management (PPM)","","1"
"00165354","Vacant","OF-6","Head Logistics Delivery Transition, Disposals and British Forces Post Office","Responsible for Logistics Delivery transition, British Froces Post Office and the Disposals Service Authority","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","N/A","N/A","00198770","0","1.00","N/A","N/A","","Military","","1"
"00168616","Barry Burton","SCS2","Director Corporate Affairs","Responsible for DE&S strategic governance, reputation, infrastructure and security.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00212421","0","1.00","85000","89999","","Operational Delivery","","1"
"00168617","Vacant","SCS1","Head Materiel Strategy Portfolio","Responsible for the Materiel Strategy portfolio","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","N/A","N/A","00203390","0","1.00","N/A","N/A","","Programme and Project Management (PPM)","","1"
"00170310","Lt Gen Paul Jaques","OF-8","Chief of Materiel Land","Responsible for the coherent supply and support of all Land equipments, systems and logistics to support current and future operations.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00212421","0","1.00","130000","134999","","Military","","1"
"00170311","V Adm Simon Lister","OF-8","Chief of Materiel Fleet","Responsible for the availability of Royal Navy ships and submarines, now and in the future.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00212421","0","1.00","140000","144999","","Military","","1"
"00170429","Adrian Baguley","SCS2","Director Air Support","Responsible for acquisition and support for all current and future aircraft other than fast jets, including air transport, air to air refuelling, air intelligence and surveillance assets, and related training and airfield support equipment.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00172101","0","1.00","125000","129999","","Programme and Project Management (PPM)","","1"
"00170773","Richard Smart","SCS2","Director Weapons","Responsible for all weapons and munitions programmes in DE&S.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00170310","0","1.00","125000","129999","","Programme and Project Management (PPM)","","1"
"00171964","N/D","SCS1","Head Future Submarines","Responsible for delivering future submarine concepts, design and build arrangements for the Successor SSBN and follow on SSN; including the associated infrastructure arrangements and supporting US Common Missile Compartment and technology programmes.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00006158","0","1.00","N/A","N/A","","Programme and Project Management (PPM)","","1"
"00172010","N/D","SCS1","Head Tech Quality, Safety & Environmental Protection","Assists DE&S workplaces, services and products to minimise unintentional harm to people and the environment.  Provides policy, systems, advice, guidance, training, performance information, audit and assurance.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00003321","0","1.00","N/A","N/A","","Programme and Project Management (PPM)","","1"
"00172024","N/D","SCS1","Head Land Equipment Armoured Vehicles Programmes","Responsible for the development, production and in-service support of Army armoured tracked vehicles and their sub-systems, including Scout and the Warrior Capability Sustainment Programme; and Land Forces indirect fire systems, including guns, rockets, C4I, radars and joint fires integration equipment.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00023490","0","1.00","N/A","N/A","","Programme and Project Management (PPM)","","1"
"00172101","AM Simon Bollom","OF-8","Chief of Materiel Air","Responsible for the coherent supply and support of all Air equipments, systems and logistics to support current and future operations.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00212421","0","1.00","145000","149999","","Military","","1"
"00172154","N/D","SCS1","Head Combat Air Commercial","Responsible for providing commercial advice and assurance to DES Combat Air Director and commercial functional line management to all commercial staff within the Operating Centre.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00051335","0","1.00","N/A","N/A","","Procurement","","1"
"00172696","N/D","SCS1","Head Commercial Analytics","Responsible for DES Commercial Analytics","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00176079","0","1.00","N/A","N/A","","Procurement","","1"
"00173858","N/D","SCS1","Head Weapons Commercial","Responsible for providing commercial advice and assurance to DES Weapons Director and commercial functional line management to all commercial staff within the Operating Centre.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00170773","0","1.00","N/A","N/A","","Procurement","","1"
"00173860","N/D","SCS1","Head Helicopters Commercial","Responsible for providing commercial advice and assurance to DES Helicopters Director and commercial functional line management to all commercial staff within the Operating Centre.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00003179","0","1.00","N/A","N/A","","Procurement","","1"
"00174134","N/D","SCS1","Head Submarines Chief Engineer","Responsible for co-ordinating the availability of the engineering resources (standards, people and training) needed to meet the current and future requirements of the Submarine Programme.  Includes oversight of the Combat Systems Group.","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00184652","0","1.00","N/A","N/A","","Science and Engineering","","1"
"00174689","N/D","SCS1","Head Combat Air Strategic Programmes","Responsible for strategic programmes within Combat Air","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","030 679 30206","DESSec-ParliamentaryBusiness@mod.uk","00051335","0","1.00","N/A","N/A","","Programme and Project Management (PPM)","","1"
"00176079","Vacant","SCS3","Director General Commercial","Responsible for all DE&S commercial business and is Head of Profession for commercial staff across the MOD","Ministry of Defence","Ministry of Defence","Defence Equipment and Support","N/A","N/A","00212421","0","1.00","N/A","N/A","","Operational Delivery","","1"
