"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?"
"D6","N/D","SCS2","Director, Animal Health & Welfare (Disease Control)","Directorate includes: animal welfare; on-farm, companion and sporting animals; disease response capability; animal movements and ID; cloning; AHWBE and FAWC secretariats; transport and markets; slaughter; plant and bee health; AHVLA sponsorship; animal & plant health evidence and analysis.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Animal Health & Welfare: Disease Control","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","DG3","0","1.00","80000","84999","","Policy","","1"
"D7","Alick Simmons","SCS2","Deputy Chief Veterinary Officer, Director Animal Health: Surveillance, Global Trade and Zoonoses","Animal Health: Surveillance, Global Trade and Zoonoses.  Director of Plant and Animal Health; this includes bee health, pollinators and plant varieties.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","DCVO, Animal Health Scanning & Trade Policy","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","DG3","0","1.00","100000","104999","","Vets","","1"
"D8","Nigel Gibbens","SCS2","Chief Veterinary Officer","UK/Defra chief spokesperson on animal (terrestrial and aquatic, excluding bees) health and welfare issues. Responsible for the totality of veterinary professional input to animal health and welfare policy, helping to shape policy across England and throughout Great Britain/UK, influencing its delivery through the Animal Health and Veterinary Laboratories Agency and others. Lead the Defra/England response to outbreaks of exotic animal diseases. Representation of the UK in the EU and internationally, negotiating on behalf of the UK Government. Advice and assurance on the programmes necessary to control, and, where appropriate, eradicate disease. Head of Profession for all veterinary surgeons in the Government's employment","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","DCVO, Animal Health Scanning & Trade Policy","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","DG3","0","1.00","115000","119999","","Vets","","1"
"D9","Colin Church","SCS2","Director, Resource, Atmosphere and Sustainability","Government’s policies on adaptation to a changing climate, air quality, noise, local environmental quality, sustainable development and wellbeing, sustainable economy, sustainable procurement and waste; support for waste infrastructure development. Lead for Defra on climate change mitigation.  Non-executive director of WRAP. Fifth PCO for serious air pollution incidents.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Resource Atmosphere & Sustainability","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","DG2","415000","1.00","85000","89999","","Policy","","1"
"D10","Neil Thornton","SCS2","Director Food and Environmental Risk","Leading the department's Food and Environmental Risk portfolio, bringing together Defra's work on the competitiveness, regulation and resilience of the food and drink industry; environmental regulation of a range of technologies (chemicals, pesticides, genetically modified organisms and nanotechnology) that are important to the food industry amongst others; liaison with the Elliott review of food networks; and taking forward the agreement in principle on the availability and affordability of flood insurance.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Environmental Risk","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","DG2","0","1.00","115000","119999","","Policy","","1"
"D11","John Robbs","SCS2","Director, Marine and Fisheries","Marine Programme","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","DG2","0","1.00","105000","109999","","Policy","","1"
"D12","Sarah Hendry","SCS2","Director Rural Development, Sustainable Communities & Crops","Rural Policy; Rural Development Programme for England & RDPE delivery teams; Single Farm Payment Scheme policy; corporate customer for RPA; Landscape, access, forestry, waterways policy; Defra interests in planning, housing, construction and transport; crops and horticulture policy; CAP implementation.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","DG2","0","1.00","90000","94999","","Policy","","1"
"D13","Shirley Trundle","SCS2","Director Sustainable Land Management and Livestock Farming","Director for Sustainable Land Management and Livestock Farming. SRO for the Biodiversity, Soils and Natural Value programmes. Sponsor of livestock industry and relationship with wider farming sector. Sponsorship of Natural England, JNCC and the Natural Capital Committee.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Sustainable Land Management & Livestock Farming","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","DG2","394000","1.00","110000","114999","","Policy","","1"
"D14","Sonia Phippard","SCS2","Director, Water and Flood Risk Management","Water and Flood Risk Management","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Water & Flood Management","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","DG2","636000","1.00","115000","119999","","Policy","","1"
"D15","Ulrike Hotopp","SCS2","Director Analysis and Chief Economist","Director Analysis and Chief Economist","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Strategic Evidence & Analysis","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","DG3","317000","1.00","80000","84999","","Economics","","1"
"D17","Rae Stewart","SCS2","Interim Director of Communications","Management of Defra's External and Internal Communications including Press Office, PR and External Communications, Internal Communications, Website and Social Media Channel Management, Stakeholder Account Management and Stakeholder Engagement, Local Government and Local Growth, and the Comms Planning, Horizon Scanning and Performance Monitoring Unit.  Leading a major change programme for the communications functions across the whole of the Defra network.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Communications","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","DG3","0","1.00","65000","69999","","Communications","Temporarily filling a SCS2 post","1"
"D18","Amy Holmes","SCS2","Director, Better Regulation, EU and International","Better Regulation, EU and International","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Resource Atmosphere & Sustainability","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","DG3","0","1.00","80000","84999","","Policy","","1"
"D20","Jeremy Marlow","SCS2","Principal Private Secretary and Director of Strategy","Private Office and Strategy","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Strategy & Private Office","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","DG3","1036000","1.00","80000","84999","","Policy","","1"
"D22","Tom Holton","SCS2","Director, Defra Network Strategic Alignment","To lead Strategic Alignment across the whole Defra Network, looking at all aspects of the way we want to do business in future with the aim of serving customers as one business.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Strategic Alignment","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","DG1","788000","1.00","95000","99999","","Information Technology","","1"
"D23","Jonathan Broomfield","SCS2","Director, Common Agricultural Policy Delivery Programme","CAP Delivery Programme","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","CAP Delivery","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","DG1","187000","1.00","0","0","","Policy","Inward loan from Rural Payments Agency","1"
"DD1","N/D","SCS1","Deputy Director, Commercial Projects and Strategy","Leading the development of Defra's Commercial Strategy and a range our major projects","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Commercial","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","D1","350000","1.00","N/A","N/A","","Policy","","1"
"DD2","N/D","SCS1","Head, Executive Agencies Relationship Team","Corporate ownership of Defra's five executive agencies (RPA, AHVLA, VMD, CEFAS and FERA), sponsoring one NDPB (RBG Kew) and for overseeing Defra's contributions to Open Public Services reform.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Commercial","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","D1","345000","0.60","N/A","N/A","","Policy","","1"
"DD3","N/D","SCS1","Head of Commercial Projects","Commercial Projects","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Commercial","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","D1","366000","1.00","N/A","N/A","","Policy","","1"
"DD4","N/D","SCS1","Head of Procurement","Procurement","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Commercial","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","D1","1484000","1.00","N/A","N/A","","Procurement","","1"
"DD5","N/D","SCS1","Head of CAP Delivery & Future Options Programme","CAP Delivery & Future Options Programme.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Commercial","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","D1","1542000","1.00","N/A","N/A","","Property and asset management","","1"
"DD7","N/D","SCS1","Head of Financial Business Partnering","Head of Financial Business Partnering the DGs: Policy Delivery and Strategy, Evidence & Customers. Responsible for supporting Directors on financial and performance issues - including the Defra Network Bodies as appropriate - on all financial and Accounting Officer issues.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","D2","1518000","1.00","N/A","N/A","","Finance","","1"
"DD8","N/D","SCS1","Head of Governance, Risk and Board Secretariat","Board Secretary for Supervisory Board and Executive Committee. Within Value Management, working on Departmental MI for CO and HMT, management information for Executive Committee and Supervisory Board, Departmental work on risk and Departmental Governance, including financial governance.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","D2","789000","1.00","N/A","N/A","","Finance","Temporarily filling a SCS1 post; post split","1"
"DD8","N/D","SCS1","Head of Finance and Performance Analysis Team","Leading on in year monitoring and analysis - providing reports for Finance Panel, Exco and the Supervisory Board. Leading future years funding including Spending Reviews. Business Planning. Financial advice on policy issues.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","D2","789000","1.00","N/A","N/A","","Finance","Temporarily filling a SCS1 post; post split","1"
"DD9","N/D","SCS1","Defra Group Chief Internal Auditor","Independent assurance on risk management, internal control and governance to the Permanent Secretary and to the Defra Audit & Risk Committee. Working with the Internal Auditors and Audit & Risk Committees of Defra's Arms Length Bodies to develop an integrated approach to an aggregated assurance across all Defra's sponsored activities.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","D2","1197000","1.00","N/A","N/A","","Internal Audit","","1"
"DD10","N/D","SCS1","Deputy Director Financial Transactions","Preparing the Defra Annual Report and Accounts, Whole of Government Accounts on Oscar and Preparing the Main and Supplementary Estimates. Monthly Outturn and cash forecasts to HMT. Responsible for certain transparency data in respect of GPC and >£25K procurement, central requisitioning and monthly financial report publishing.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","D2","1740000","1.00","N/A","N/A","","Finance","","1"
"DD11","N/D","SCS1","Deputy Director Financial Systems Reform","Financial Systems Reform includes: Finance function lead for Shared Services Transformation; implementation of tax support arrangements; Business Partner support for Chief Operating Officer (IS, Commercial , Estates, HR, CAP Delivery, Strategic Alignment)","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","D2","666000","1.00","N/A","N/A","","Finance","","1"
"DD12","Vacant","SCS1","Deputy Director, Head of HR Operations","Complex casework, employee relations, workforce planning, resourcing/FSR, HR policy, pay & reward.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","N/A","defra.helpline@defra.gsi.gov.uk","D3","1129000","1.00","N/A","N/A","","Human Resources","","1"
"DD13","N/D","SCS1","Deputy Director, Defra HR Senior Business Partnering","Strategic HR Business Partner for Core Defra HRBP team","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","D3","725000","1.00","N/A","N/A","","Human Resources","","1"
"DD14","N/D","SCS1","Deputy Director - Strategy and Performance","HR strategy, transformation and performance, supplier management, MI and strategic workforce planning.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","D3","738000","1.00","N/A","N/A","","Human Resources","","1"
"DD15","Eliminated","SCS1","Head of Knowledge, Transparency and Resilience",".","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Chief Information Officer","N/D","defra.helpline@defra.gsi.gov.uk","D4","0","1.00","N/A","N/A","","Operational Research","","1"
"DD17","N/D","SCS1","Defra Group Deputy CIO","Working with the business, stakeholders and suppliers to plan, lead and deliver an improved ICT delivery approach by realizing the inherent opportunities of a more joined up approach across the Defra Network. Overseeing the operation and maintenance of the ICT services and commercial matters.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Chief Information Officer","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","D4","1516000","1.00","N/A","N/A","","Information Technology","","1"
"DD18","Eliminated","SCS1","Head of Business Effectiveness and Customer Engagement","Eliminated","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Eliminated","N/D","defra.helpline@defra.gsi.gov.uk","D5","0","1.00","N/A","N/A","","Operational Delivery","","1"
"DD20","N/D","SCS1","Deputy Director Animal Welfare","Animal Welfare","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Animal Health & Welfare: Disease Control","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","D6","788000","1.00","N/A","N/A","","Policy","","1"
"DD21","N/D","SCS1","Chief Social Researcher; Evidence and Analysis Deputy Director","Chief Social Researcher; Evidence and Analysis","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","DCVO, Animal Health Scanning & Trade Policy","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","D7","1353000","1.00","N/A","N/A","","Social Research","","1"
"DD22","N/D","SCS1","Deputy Director Animal Health and Welfare (Disease Control)","Head of bTB programme","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Animal Health & Welfare: Disease Control","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","D6","1081000","1.00","N/A","N/A","","Policy","","1"
"DD23","N/D","SCS1","Deputy Director Animal Health: Surveillance, Global Trade and Zoonoses","Policy owner for aquatic animal health and aquaculture, import & export of animals and animal products,Vet Professional services, Zoonoses, Animal ByProducts and TSEs. Lead on science and evidence coordination for animal health & welfare, and business management & planning.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","DCVO, Animal Health Scanning & Trade Policy","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","D7","1976000","1.00","N/A","N/A","","Vets","","1"
"DD24","N/D","SCS1","Deputy Director for Plant Health, Bees and Seeds","Policy on plant health (including ash dieback), plant varieties and seeds and honey bee health. Coordination of Defra's work on pollinators and leading development of a Pollinator Strategy.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","DCVO, Animal Health Scanning & Trade Policy","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","D7","860000","1.00","N/A","N/A","","Policy","","1"
"DD25","N/D","SCS1","Head of Atmosphere and Noise","Atmosphere and Noise","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Resource Atmosphere & Sustainability","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","D9","1480000","1.00","N/A","N/A","","Policy","","1"
"DD27","N/D","SCS1","Deputy Director Analysis and Evidence","Supporting Resource Atmosphere and Sustainability Directorate and Food and Environmental Risk Directorate.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Resource Atmosphere & Sustainability","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","D9","1149000","1.00","N/A","N/A","","Policy","","1"
"DD28","Eliminated","SCS1","Deputy Director, Waste Strategy and Management","Eliminated","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Resource Atmosphere & Sustainability","N/D","defra.helpline@defra.gsi.gov.uk","D9","0","1.00","N/A","N/A","","Policy","","1"
"DD30","N/D","SCS1","Head of Waste Strategy and Regulation","Lead responsibilty for waste policy and regulation in relation to recycling, local authorities collection and other waste services; business (including producer responsibility); WEEE; batteries; packaging; quality of waste recylates; biowaste (Anaerobic digestion, composting).","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Resource Atmosphere & Sustainability","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","D9","983000","1.00","N/A","N/A","","Policy","","1"
"DD31","N/D","SCS1","Deputy Director  Head of Waste Infrastructure Policy/Delivery","DD responsible for Waste Infrastructure Policy and Delivery, Growth, Residual Waste (Energy from Waste policy and Landfill policy) and EU and International Waste","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Resource Atmosphere & Sustainability","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","D9","1239000","1.00","N/A","N/A","","Policy","","1"
"DD32","N/D","SCS1","Head, Chemicals and Emerging Technologies","International and domestic regimes for the regulation of chemicals, including the implementation of the EU REACH schemes. Regulatory implications of the development of material on a nano scale. Sponsorship of HSE’s work on pesticides. UK government lead on GM policy and regulation.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Environmental Risk","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","D10","1076000","1.00","N/A","N/A","","Policy","","1"
"DD33","N/D","SCS1","Deputy Director, Food Security and Food Standards","Responsible for: food security and sustainability, food information, food composition and standards and food chain resilience. Head of Horsemeat Incident Team.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Environmental Risk","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","D10","1202000","1.00","N/A","N/A","","Policy","","1"
"DD34","N/D","SCS1","Deputy Director, Food Policy, Competitiveness and Growth","Food Policy, Competitiveness and Growth","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Environmental Risk","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","D10","841000","1.00","N/A","N/A","","Policy","","1"
"DD35","N/D","SCS1","Head of Sustainable Business","Defra's interests in business resource efficiency, sustainable consumption and construction, sustainable products and supply chains, energy using products, and social research into consumer and business attitudes to more sustainable lifestyles and products. Sponsorship of WRAP (the Waste Resources Action Programme). Lead on Defra's interests in climate change mitigation and adaptation.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Resource Atmosphere & Sustainability","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","D9","1317000","1.00","N/A","N/A","","Policy","","1"
"DD37","N/D","SCS1","Deputy Director, Marine Environment Strategy","UK implementation of Marine Strategy Framework Directive and OSPAR convention; policy on marine licensing and other (non-fishing) uses of the sea; Defra corporate customer for Cefas; UK Marine Science Coordination Committee.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","D11","867000","1.00","N/A","N/A","","Policy","","1"
"DD38","N/D","SCS1","Deputy Chief Scientific Adviser/EA DD Marine; WFRM","Evidence and Analysis; Marine Evidence and Analysis; WFRM Deputy CSA","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","D11","0","1.00","N/A","N/A","","Science and Engineering","","1"
"DD39","N/D","SCS1","Deputy Director, Head of Sea Fisheries Conservation","Common Fisheries Policy reform implementation, CFP management (TACs/quotas and days at sea), discards policy, fisheries science, international fisheries incl agreements with third countries, fisheries enforcement and compliance and preventing Illegal, Unregulated and Unreported (IUU) fishing.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","D11","743000","1.00","N/A","N/A","","Policy","","1"
"DD40","N/D","SCS1","Head of Marine Planning and Sustainable Fisheries","Responsibility for policy on reforming domestic fisheries management, implementation of Marine Planning (including negotiations on the EC’s proposed Marine Spatial Planning Directive), negotiation on and implementation of the European Maritime Fisheries Fund, sponsorship of the Sea Fish Industry Authority, Inshore Fisheries and Conservation Authorities and the Marine Management Organisation.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","D11","902000","1.00","N/A","N/A","","Policy","","1"
"DD41","N/D","SCS1","Deputy Director, Marine Biodiversity","Marine Biodiversity Sub Programme: Marine Biodiversity, Natura 2000 network, Marine Conservation Zones, Whaling - UK Commissioner to the International Whaling Commission, Marine species conservation.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","D11","571000","1.00","N/A","N/A","","Policy","","1"
"DD42","N/D","SCS1","Deputy Director, CAP Direct Payments Policy","Coordination of policy issues on EU CAP direct payments for farmers. Agency customer role for RPA.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","D12","361000","0.58","N/A","N/A","","Policy","","1"
"DD43","N/D","SCS1","Evidence Deputy Director","Providing leadership for evidence across Sustainable Land Livestock Farming directorate and Rural Development, Sustainable Communities and Crops directorate, with particular focus on sustainable and competitive farming and sustainable land and soils","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","D13","1791000","1.00","N/A","N/A","","Statisticians","","1"
"DD44","N/D","SCS1","Deputy Director, CAP Implementation","CAP Implementation","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","D12","493000","1.00","N/A","N/A","","Policy","","1"
"DD45","N/D","SCS1","Deputy Director, Crops & Horticulture Policy Delivery","Oversight of domestic and EU policy on crops and horticulture.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","D12","594000","0.65","N/A","N/A","","Policy","","1"
"DD46","N/D","SCS1","Deputy Director, Rural Development Programme Policy","Rural Development Programme","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","D12","664000","1.00","N/A","N/A","","Policy","","1"
"DD47","N/D","SCS1","Deputy Director, Head of National RDPE Delivery Team (RDT)","Policy on and delivery of the main socio-economic elements of the Rural Development Programme for England (RDPE) 2007-2013, including 120 staff working in eight RDT Area Teams based in 13 sites across England and the National Strategy Unit.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","D12","3839000","1.00","N/A","N/A","","Policy","","1"
"DD48","N/D","SCS1","Head, Rural Communities Policy Unit","Leading Defra's rural policy, as well as England wide policy on housing, planning and transport","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","D12","1318000","1.00","N/A","N/A","","Policy","","1"
"DD49","N/D","SCS1","Deputy Director, Landscape, Outdoor Recreation and Forestry","Landscape, Outdoor Recreation and Forestry","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","03459 33 55 77","defra.helpline@defra.gsi.gov.uk","D12","959000","1.00","N/A","N/A","","Policy","","1"
