"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?"
"D12","Sarah Hendry","SCS2","Director Rural Development, Sustainable Communities & Crops","Rural Policy; Rural Development Programme for England & RDPE delivery teams; Single Farm Payment Scheme policy; RPA corporate customer for RPA; Landscape, access, forestry, waterways policy; Defra interests in planning, housing, construction and transport; crops and horticulture policy; CAP implementation.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","DG2","449000","1.00","85000","89999","","","","1"
"D13","Robin Mortimer","SCS2","Director Sustainable Land Management and Livestock Farming","Biodiversity, Soils and Natural Value programmes. Sponsor of livestock industry and relationship with wider farming sector. Sponsorship of Natural England, JNCC and the Natural Capital Committee.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Sustainable Land Management & Livestock Farming","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","DG2","141000","1.00","95000","99999","","","","1"
"D14","Sonia Phippard","SCS2","Director, Water and Flood Risk Management","Water and Flood Risk Management","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Water & Flood Risk Management","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","DG2","80000","1.00","115000","119999","","","","1"
"D15","Ulrike Hotopp","SCS2","Director Analysis and Chief Economist","Chief Economist, raising Defra's influence and impact on outcomes by ensuring that effective analysis is embedded in policy development and influences thinking inside and outside government.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Analysis & Chief Economist","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","DG3","199000","1.00","80000","84999","","","","1"
"D16","Miles Parker","SCS2","Director, Deputy Chief Scientific Adviser","Deputy Chief Scientific Adviser, SRO Strategic Evidence & Analysis(shared with the Chief Economist), Head of Profession for Science and Engineering","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Analysis & Chief Economist","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","DG3","809000","1.00","90000","94999","","","","1"
"D17","Kim Worts","SCS2","Director of Communications","Management of Defra's External and Internal Communications including Press Office, PR and Partnerships, Internal Communications, Website Management, Customer Contact Unit, Stakeholder Engagement Tools and the Comms Planning, Horizon Scanning and Performance Monitoring Unit.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Communications","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","DG3","461000","1.00","85000","89999","","","","1"
"D18","Martin Nesbit","SCS2","Director, EU, International and CAP Reform","Responsible for CAP reform, and for coordination of Defra's EU and international strategy and activity.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","EU, International & CAP Reform","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","DG3","0","1.00","80000","84999","","","","1"
"D19","Andrea Young","SCS2","Director of Strategy","Leading the new cross-Departmental change programme, looking at how we're organised and how we work as a department in response to the challenges for Defra in future years","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Strategy","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","DG3","167000","1.00","85000","89999","","","","1"
"D20","Sonya Branch","SCS2","Director, Triennial Review of Natural England and Environment Agency","Lead and support with the preparations for the Natural England and Environment Agency review.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Strategy","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D19","0","1.00","0","0","","","","1"
"DD1","N/D","SCS1","Deputy Director, Commercial Projects and Strategy","Leading the development of Defra's Commercial Strategy and a range our major projects","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Commercial","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D1","0","1.00","N/A","N/A","","","","1"
"DD2","N/D","SCS1","Head, Executive Agencies Relationship team","Sponsorship/oversight of five executive agencies (RPA, AHVLA, VMD, CEFAS and FERA), sponsorship of one NDPB (RBG Kew) and leading Defra's contributions to Open Public Services reform and the better business models agenda.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Commercial","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D1","275000","0.60","N/A","N/A","","","","1"
"DD3","N/D","SCS1","Head of Commercial Projects","Commercial Projects","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Commercial","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D1","0","1.00","N/A","N/A","","","","1"
"DD4","N/D","SCS1","Head of Procurement","Procurement","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Commercial","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D1","1528000","1.00","N/A","N/A","","","","1"
"DD5","N/D","SCS1","Head of CAP Delivery & Future Options Programme","CAP Delivery & Future Options Programme.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Commercial","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D1","0","1.00","N/A","N/A","","","","1"
"DD6","N/D","SCS1","Programme Exec : Defra Network Estates Strategy","Defra Network Estates Strategy","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Commercial","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D1","966000","1.00","N/A","N/A","","","","1"
"DD7","N/D","SCS1","Head of Financial Business Partnering","Head of Financial Business Partnering the DGs: Policy Delivery and Strategy, Evidence & Customers. Teams are responsible for supporting Directors on financial and performance issues - including the Defra Network Bodies as appropriate.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D2","1391000","1.00","N/A","N/A","","","","1"
"DD8","N/D","SCS1","Deputy Director Value Management","Performance reporting to the Supervisory Board and Management Committee, monthly Defra management accounts, integrated business planning, Departmental strategic risk reporting, Corporate Governance Code, production of the annual Governance Statement, financial compliance to ‘Managing Public Money’, liaison with NAO on ‘Value for Money’ studies, and the secretariat role for Supervisory Board, Management Committee and Audit Risk Committee.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D2","916000","1.00","N/A","N/A","","","","1"
"DD9","N/D","SCS1","Head of Internal Audit and Assurance","Independent assurance on risk management, control and governance to the Permanent Secretary and to the Defra Audit & Risk Committee. This is achieved, in part, by working with the Internal Auditors and Audit & Risk Committees of Defra's Arms Length Bodies.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D2","1363000","1.00","N/A","N/A","","","","1"
"DD10","N/D","SCS1","Head of Financial Transactions","Preparing the Consolidated Annual Report and Accounts for Defra, Whole of Government Accounts on COINS and Preparing the Main and Supplementary Estimates, PEOWP and Final Outturn on COINS. Monthly Outturn forecasts to HMT and Cash forecasts to HMT.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D2","822000","1.00","N/A","N/A","","","","1"
"DD11","N/D","SCS1","Deputy Director Financial Systems Reform","Financial Systems Reform including Implementation of Transactions and Technical Services Team; Finance and Business support for Chief Operating Officer (IS, Commercial , Estates, Strategic HR, Shared Services)","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Finance","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D2","1648000","1.00","N/A","N/A","","","","1"
"DD12","N/D","SCS1","Deputy Director, Head of HR Operations","Complex casework, employee relations, workforce planning, resourcing/FSR, HR policy, pay & reward.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D3","1378000","1.00","N/A","N/A","","","","1"
"DD13","N/D","SCS1","Deputy Director, Defra HR Senior Business Partnering","HR Business Partnering","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D3","782000","1.00","N/A","N/A","","","","1"
"DD14","N/D","SCS1","Deputy Director, HR Strategy and Transformation","HR strategy, transformation and performance, supplier management, diversity and performance management.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D3","737000","1.00","N/A","N/A","","","","1"
"DD15","N/D","SCS1","Head of Knowledge, Transparency and Resilience, and Head of Profession for Operational Research","i) Services to help Defra staff best manage knowledge and information (e.g. email ways of working, knowledge transfer, information retention, sharing and collaboration advice), access to external information via the library, public access to information (e.g. FoI, EIR, publishing reports, research and raw information), advice on how to use the 'transparency agenda' to help your policy. (ii) Standards around information management, business continuity, emergency prepardness and response, security (information, building and personal). (iii) UK Location Programme, which encourages the public sector to make the most of geography and spatial data in policy development, delivery and operations. Head of Profession for Operational Research (OR) in Defra.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Information Services","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D4","2134000","1.00","N/A","N/A","","","","1"
"DD16","N/D","SCS1","Deputy Director, Data Sharing Programme Deputy Senior Responsible Officer/Programme Director","Responsible for implementation of the Location Strategy and INSPIRE across the UK","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Information Services","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D4","0","1.00","N/A","N/A","","","","1"
"DD17","N/D","SCS1","Defra Group Deputy CIO","Working with the business, stakeholders and suppliers to plan, lead and deliver an improved ICT delivery approach by realizing the inherent opportunities of a more joined up approach across the Defra Network. Overseeing the operation and maintenance of the ICT services and commercial matters.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Information Services","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D4","1424000","1.00","N/A","N/A","","","","1"
"DD18","N/D","SCS1","Head of Business Effectiveness and Customer Engagement","Member of Executive Team of the shared services function for Defra and its network with specific responsibility for Business Financials, Organisational Development, ICT and Business Communications including the Enquiry Centre","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Shared Services","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D5","4288000","1.00","N/A","N/A","","","","1"
"DD19","N/D","SCS1","Deputy Director Animal Health Policy and Implementation","Animal Health Policy and Implementation","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Animal Health & Welfare: Disease Control","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D6","1664000","1.00","N/A","N/A","","","","1"
"DD20","N/D","SCS1","Deputy Director Animal Welfare","Head of Animal Welfare Team","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Animal Health & Welfare: Disease Control","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D6","842000","1.00","N/A","N/A","","","","1"
"DD21","N/D","SCS1","Deputy Director Animal Health and Welfare (Disease Control)","Chief Social Researcher; Evidence and Analysis Deputy Director","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Animal Health & Welfare: Disease Control","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D6","423000","1.00","N/A","N/A","","","","1"
"DD22","N/D","SCS1","Deputy Director Animal Health and Welfare (Disease Control)","Animal Health and Welfare (Disease Control)","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Animal Health & Welfare: Disease Control","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D6","0","1.00","N/A","N/A","","","","1"
"DD23","N/D","SCS1","Deputy Director Animal Health: Surveillance, Global Trade and Zoonoses","Policy owner for aquatic animal health and aquaculture, import & export of animals and animal products,Vet Professional services, Zooonoses, Animal ByProducts and TSEs. Lead on science and evidence coordination for animal health & welfare, and business management & planning.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Animal Health Scanning & Trade Policy","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D7","1496000","1.00","N/A","N/A","","","","1"
"DD24","N/D","SCS1","Deputy Director for Plant Health","Policy on plant health (including the emergency response to Chalara), plant varieties and seeds and honey bee health.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Animal Health Scanning & Trade Policy","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D7","539000","1.00","N/A","N/A","","","","1"
"DD25","N/D","SCS1","SRO Atmosphere and Local Environment Programme","Senior responsible owner for the programme, which covers air quality, noise, nuisance, local environmental quality, industrial pollution and high level ozone protection.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Climate, Waste & Atmosphere","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D9","1030000","1.00","N/A","N/A","","","","1"
"DD26","N/D","SCS1","Deputy Director, Head of Climate Change Adaptation and Mitigation","Leading on Adaptation Policy across Government. Co-ordinating Mitigation activities for Defra.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Climate, Waste & Atmosphere","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D9","910000","1.00","N/A","N/A","","","","1"
"DD27","N/D","SCS1","Deputy Director, Evidence & Analysis","Deputy Director, Evidence and Analysis for Climate, Waste & Atmosphere and Food & Green Economy","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Climate, Waste & Atmosphere","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D10","2762000","1.00","N/A","N/A","","","","1"
"DD28","N/D","SCS1","Deputy Director, Waste Strategy and Management","Waste prevention and reuse, energy from waste, Anaerobic Digestion, food waste, landfill and carbon, and the National Waste Management Plan","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Climate, Waste & Atmosphere","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D9","0","0.60","N/A","N/A","","","","1"
"DD28","N/D","SCS1","Deputy Director, Waste Strategy and Management","Waste prevention and reuse, energy from waste, Anaerobic Digestion, food waste, landfill and carbon, and the National Waste Management Plan","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Climate, Waste & Atmosphere","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D9","0","0.60","N/A","N/A","","","","1"
"DD30","N/D","SCS1","Head of Waste Strategy and Regulation","Waste policy and regulation in relation to local authorities; business (including producer responsibilty deals); waste framework directive, landfill directive, shipping and export of waste, WEEE, batteries, packaging, quality of waste recylates.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Climate, Waste & Atmosphere","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D9","0","1.00","N/A","N/A","","","","1"
"DD31","N/D","SCS1","Deputy Director - (1) Head of Sustainable Development (2) Head of Waste Infrastructure Policy/Delivery","Sustainable Development; Waste Infrastructure Policy and Delivery","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Climate, Waste & Atmosphere","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D9","542000","1.00","N/A","N/A","","","","1"
"DD32","N/D","SCS1","Head, Chemicals and Emerging Technologies","International and domestic regimes for the regulation of chemicals, including the implementation of the EU REACH schemes. Regulatory implications of the development of material on a nano scale. Sponsorship of HSE’s work on pesticides. UK government lead on GM policy and regulation.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Green Economy","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D10","470000","1.00","N/A","N/A","","","","1"
"DD33","N/D","SCS1","Deputy Director, Food & Materials Security and Food Standards","Food security and sustainability, materials security (including the Resource Security Action Plan), food information, food composition and standards and food chain resilience","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Green Economy","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D10","865000","1.00","N/A","N/A","","","","1"
"DD34","N/D","SCS1","Deputy Director, Food Policy, Competitiveness and Growth","Shared leadership of the Food Policy Unit","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Green Economy","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D10","822000","0.67","N/A","N/A","","","","1"
"DD35","N/D","SCS1","Head of Sustainable Business","Defra's interests in business resource efficiency, sustainable consumption and construction, sustainable products and supply chains, energy using products, and social research into consumer and business attitudes to more sustainable lifestyles and products. Sponsorship of WRAP (the Waste Resources Action Programme)","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Green Economy","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D10","0","1.00","N/A","N/A","","","","1"
"DD36","N/D","SCS1","Deputy Director, Green Economy and Resource Efficiency","Green Economy and Resource Efficiency","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Green Economy","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D10","1191000","1.00","N/A","N/A","","","","1"
"DD37","N/D","SCS1","Head, Marine Environment Strategy & Evidence","Marine Environment Strategy & Evidence","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D11","1188000","1.00","N/A","N/A","","","","1"
"DD38","N/D","SCS1","Head of Evidence and Analysis-Natural Science","Evidence and Analysis DD-Marine Evidence and Analysis DD-WFRM Head of Natural Science Evidence and Analysis Deputy CSA","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D11","0","1.00","N/A","N/A","","","","1"
"DD39","N/D","SCS1","Deputy Director, Head of Sea Fisheries Conservation","Common Fisheries Policy reform, CFP management (TACs and quotas), discards policy, fisheries science, international fisheries incl agreements with third countries, fisheries enforcement and compliance and preventing Illegal, Unregulated and Unreported (IUU) fishing.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D11","594000","1.00","N/A","N/A","","","","1"
"DD40","N/D","SCS1","Deputy Director, Sustainable Fisheries","Reform of domestic fishing policy, establishing a new partnership with the fishing industry; marine planning; sponsorship of Marine Management Organisation, Seafish and the 10 Inshore Fisheries and Conservation Authorities; Migratory and Freshwater Fisheries; Shellfish; Crown Dependencies; European Fisheries Fund and its successor structural fund, European and Maritime Fisheries Fund; reform of the Common Market Organisation.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D11","978000","1.00","N/A","N/A","","","","1"
"DD41","N/D","SCS1","Deputy Director, Marine Biodiversity","Marine Biodiversity Sub Programme: Marine Biodiversity, Natura 2000 network, Marine Conservation Zones, Whaling - UK Commissioner to the International Whaling Commission, Marine species conservation.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D11","568000","1.00","N/A","N/A","","","","1"
"DD42","N/D","SCS1","Deputy Director, RPA Policy Customer & SPS Policy","Rural Payments Agency customer role and policy on the Single Payment Scheme for farmers","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D12","0","0.60","N/A","N/A","","","","1"
"DD43","N/D","SCS1","Evidence Deputy Director","Providing leadership for evidence across Sustainable Land Livestock Farming directorate and Rural Development, Sustainable Communities and Crops directorate, with particular focus on sustainable and competitive farming and sustainable land and soils","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Sustainable Land Management & Livestock Farming","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D13","2151000","1.00","N/A","N/A","","","","1"
"DD44","N/D","SCS1","Deputy Director, CAP Reform Programme: Implementation","CAP Reform Programme: Implementation","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D12","0","1.00","N/A","N/A","","","","1"
"DD45","N/D","SCS1","Deputy Director, Crops & Horticulture Policy Delivery","Oversight of domestic and EU policy on crops and horticulture.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D12","451000","0.67","N/A","N/A","","","","1"
"DD46","N/D","SCS1","Deputy Director, Rural Development Programme Policy","Rural Development Programme","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D12","546000","1.00","N/A","N/A","","","","1"
"DD47","N/D","SCS1","Deputy Director, Head of National RDPE Delivery Team (RDT)","Policy on and delivery of the main socio-economic elements of the Rural Development Programme for England (RDPE) 2007-2013, including the eight RDT Area Teams based across the country and the National Co-ordination Unit.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","08459 33 55 77","defra.helpline@defra.gsi.gov.uk","D12","3466000","1.00","N/A","N/A","","","","1"
