"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?"
"229","N/D","SCS1","Actuary","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","1.00","N/A","N/A","","Operational Delivery","","1"
"230","N/D","SCS1","Lawyer","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","1.00","N/A","N/A","","Law","","1"
"231","N/D","SCS1","Lawyer","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","1.00","N/A","N/A","","Law","","1"
"232","N/D","SCS1","Actuary","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","0.60","N/A","N/A","","Operational Delivery","","1"
"233","N/D","SCS1","Actuary","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","1.00","N/A","N/A","","Operational Delivery","","1"
"234","N/D","SCS1","Business Analyst","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","1.00","N/A","N/A","","Operational Delivery","","1"
"235","Vacant","SCS1","Actuary","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","N/A","N/A","201","0","0.40","N/A","N/A","","Operational Delivery","","1"
"236","N/D","SCS1","Lawyer","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","1.00","N/A","N/A","","Law","","1"
"237","N/D","SCS1","Business Analyst","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","1.00","N/A","N/A","","Operational Delivery","","1"
"238","N/D","SCS1","Actuary","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","1.00","N/A","N/A","","Operational Delivery","","1"
"239","N/D","SCS1","Actuary","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","1.00","N/A","N/A","","Operational Delivery","","1"
"240","N/D","SCS1","Business Analyst","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","1.00","N/A","N/A","","Operational Delivery","","1"
"241","N/D","SCS1","Business Analyst","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","1.00","N/A","N/A","","Operational Delivery","","1"
"242","N/D","SCS1","Actuary","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","0.60","N/A","N/A","","Operational Delivery","","1"
"243","Eliminated","SCS1","Policy Specialist","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DC Governance and Administration","N/A","N/A","244","0","1.00","N/A","N/A","","Policy","","1"
"244","N/D","SCS1","Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","DC Governance and Administration","0845 600 0707","customersupport@thepensionsregulator.gov.uk","200","923700","1.00","N/A","N/A","","Policy","","1"
"245","N/D","SCS1","Policy Specialist","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DC Governance and Administration","0845 600 0707","customersupport@thepensionsregulator.gov.uk","244","0","0.40","N/A","N/A","","Policy","","1"
"246","N/D","SCS1","Project Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","DC Governance and Administration","0845 600 0707","customersupport@thepensionsregulator.gov.uk","244","N/D","1.00","N/A","N/A","","Programme and Project Management (PPM)","salary cost of reports reported under 244","1"
"247","N/D","SCS1","Policy Specialist","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DC Governance and Administration","0845 600 0707","customersupport@thepensionsregulator.gov.uk","244","0","1.00","N/A","N/A","","Policy","","1"
"248","N/D","SCS1","Policy Specialist","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DC Governance and Administration","0845 600 0707","customersupport@thepensionsregulator.gov.uk","244","0","1.00","N/A","N/A","","Policy","","1"
"249","N/D","SCS1","Policy Specialist","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DC Governance and Administration","0845 600 0707","customersupport@thepensionsregulator.gov.uk","244","0","1.00","N/A","N/A","","Policy","","1"
"250","N/D","SCS1","Policy Specialist","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DC Governance and Administration","0845 600 0707","customersupport@thepensionsregulator.gov.uk","244","0","1.00","N/A","N/A","","Policy","","1"
"251","N/D","SCS1","Policy Specialist","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DC Governance and Administration","0845 600 0707","customersupport@thepensionsregulator.gov.uk","244","0","1.00","N/A","N/A","","Policy","","1"
"252","N/D","SCS1","Project Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Employer Compliance","0845 600 0707","customersupport@thepensionsregulator.gov.uk","257","472404","1.00","N/A","N/A","","Programme and Project Management (PPM)","","1"
"253","N/D","SCS1","Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Employer Compliance","0845 600 0707","customersupport@thepensionsregulator.gov.uk","269","0","1.00","N/A","N/A","","Procurement","","1"
"254","N/D","SCS1","Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Employer Compliance","0845 600 0707","customersupport@thepensionsregulator.gov.uk","257","N/D","1.00","N/A","N/A","","Operational Delivery","salary cost of reports reported under 257","1"
"255","N/D","SCS1","Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Employer Compliance","0845 600 0707","customersupport@thepensionsregulator.gov.uk","204","207000","1.00","N/A","N/A","","Communications","","1"
"256","N/D","SCS1","Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Employer Compliance","0845 600 0707","customersupport@thepensionsregulator.gov.uk","255","0","1.00","N/A","N/A","","Communications","","1"
"257","N/D","SCS1","Design and Delivery Lead","Leading delivery of business unit objectives","Department for Work and Pensions","The Pensions Regulator","Employer Compliance","0845 600 0707","customersupport@thepensionsregulator.gov.uk","203","1001866","1.00","N/A","N/A","","Operational Delivery","","1"
"258","N/D","SCS1","Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Employer Compliance","0845 600 0707","customersupport@thepensionsregulator.gov.uk","257","N/D","1.00","N/A","N/A","","Operational Delivery","salary cost of reports reported under 257","1"
"259","N/D","SCS1","Project Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Employer Compliance","0845 600 0707","customersupport@thepensionsregulator.gov.uk","257","0","0.60","N/A","N/A","","Operational Delivery","On parental leave","1"
"260","N/D","SCS1","Project Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Employer Compliance","0845 600 0707","customersupport@thepensionsregulator.gov.uk","203","N/D","1.00","N/A","N/A","","Programme and Project Management (PPM)","salary cost of reports reported under 203","1"
"261","Eliminated","SCS1","Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Employer Compliance","N/A","N/A","255","0","1.00","N/A","N/A","","Operational Delivery","","1"
"262","N/D","SCS1","Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Employer Compliance","0845 600 0707","customersupport@thepensionsregulator.gov.uk","255","0","1.00","N/A","N/A","","Operational Delivery","","1"
"263","Eliminated","SCS1","Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Employer Compliance","N/A","N/A","203","0","1.00","N/A","N/A","","Procurement","","1"
"264","N/D","SCS1","Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Employer Compliance","0845 600 0707","customersupport@thepensionsregulator.gov.uk","204","0","1.00","N/A","N/A","","Communications","","1"
"265","N/D","SCS1","Head of Strategic Research and Analysis","Leading delivery of business unit objectives","Department for Work and Pensions","The Pensions Regulator","Risk","0845 600 0707","customersupport@thepensionsregulator.gov.uk","206","416539","1.00","N/A","N/A","","Operational Research","","1"
"266","N/D","SCS1","Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Risk","0845 600 0707","customersupport@thepensionsregulator.gov.uk","265","297351","1.00","N/A","N/A","","Operational Research","","1"
"267","N/D","SCS1","Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Risk","0845 600 0707","customersupport@thepensionsregulator.gov.uk","265","N/D","1.00","N/A","N/A","","Operational Research","Salary cost of reports reported under 300","1"
"268","N/D","SCS1","Head of Finance and Planning","Leading delivery of business unit objectives","Department for Work and Pensions","The Pensions Regulator","Support Operations","0845 600 0707","customersupport@thepensionsregulator.gov.uk","202","475116","1.00","N/A","N/A","","Finance","","1"
"269","N/D","SCS1","Head of Procurement","Leading delivery of business unit objectives","Department for Work and Pensions","The Pensions Regulator","Support Operations","0845 600 0707","customersupport@thepensionsregulator.gov.uk","202","276607","1.00","N/A","N/A","","Procurement","","1"
"270","N/D","SCS1","Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Support Operations","0845 600 0707","customersupport@thepensionsregulator.gov.uk","275","380005","1.00","N/A","N/A","","Information Technology","","1"
"271","N/D","SCS1","Head of HR","Leading delivery of business unit objectives","Department for Work and Pensions","The Pensions Regulator","Support Operations","0845 600 0707","customersupport@thepensionsregulator.gov.uk","202","483683","1.00","N/A","N/A","","Human Resources","","1"
"272","N/D","SCS1","Head of Practice Management Group","Leading delivery of business unit objectives","Department for Work and Pensions","The Pensions Regulator","Support Operations","0845 600 0707","customersupport@thepensionsregulator.gov.uk","202","555641","1.00","N/A","N/A","","Operational Delivery","","1"
"273","N/D","SCS1","Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Support Operations","0845 600 0707","customersupport@thepensionsregulator.gov.uk","275","1238760","1.00","N/A","N/A","","Information Technology","","1"
"274","N/D","SCS1","Head of Change Integration","Leading delivery of business unit objectives","Department for Work and Pensions","The Pensions Regulator","Support Operations","0845 600 0707","customersupport@thepensionsregulator.gov.uk","202","550181","1.00","N/A","N/A","","Programme and Project Management (PPM)","","1"
"275","N/D","SCS1","Head of IT","Leading delivery of business unit objectives","Department for Work and Pensions","The Pensions Regulator","Support Operations","0845 600 0707","customersupport@thepensionsregulator.gov.uk","202","N/D","1.00","N/A","N/A","","Information Technology","Salary cost of reports reported under 202","1"
"276","N/D","SCS1","Head of Legal Services","Leading delivery of specialist services","Department for Work and Pensions","The Pensions Regulator","Chief Executive's Office","0845 600 0707","customersupport@thepensionsregulator.gov.uk","300","0","0.90","N/A","N/A","","Law","","1"
"277","N/D","SCS1","Lawyer","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","Chief Executive's Office","0845 600 0707","customersupport@thepensionsregulator.gov.uk","207","0","0.60","N/A","N/A","","Law","","1"
"278","N/D","SCS1","Business Analyst","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","0.40","N/A","N/A","","Operational Delivery","","1"
"279","N/D","SCS1","Lawyer","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","1.00","N/A","N/A","","Law","","1"
"280","N/D","SCS1","Lawyer","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","0.79","N/A","N/A","","Law","","1"
"281","Eliminated","SCS1","Lawyer","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","N/A","N/A","201","0","1.00","N/A","N/A","","Law","","1"
"282","Eliminated","SCS1","Lawyer","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","N/A","N/A","201","0","1.00","N/A","N/A","","Law","","1"
"283","Eliminated","SCS1","Lawyer","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","N/A","N/A","201","0","0.30","N/A","N/A","","Law","","1"
"284","Eliminated","SCS1","Actuary","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","N/A","N/A","201","0","1.00","N/A","N/A","","Operational Delivery","","1"
"285","Eliminated","SCS1","Lawyer","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DC Governance and Administration","N/A","N/A","201","0","1.00","N/A","N/A","","Law","","1"
"286","Eliminated","SCS1","Lawyer","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DC Governance and Administration","N/A","N/A","201","0","0.20","N/A","N/A","","Law","","1"
"287","Eliminated","SCS1","Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Employer Compliance","N/A","N/A","257","0","1.00","N/A","N/A","","Operational Delivery","","1"
"288","N/D","SCS1","Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Customer Communications","0845 600 0707","customersupport@thepensionsregulator.gov.uk","204","0","1.00","N/A","N/A","","Communications","","1"
"289","N/D","SCS1","Technical Specialist","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","Support Operations","0845 600 0707","customersupport@thepensionsregulator.gov.uk","271","0","1.00","N/A","N/A","","Human Resources","","1"
"290","N/D","SCS1","Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","1.00","N/A","N/A","","Operational Delivery","","1"
"291","N/D","SCS1","Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","1.00","N/A","N/A","","Operational Delivery","","1"
"292","N/D","SCS1","Policy Specialist","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DC Governance and Administration","0845 600 0707","customersupport@thepensionsregulator.gov.uk","245","0","0.40","N/A","N/A","","Policy","","1"
"293","N/D","SCS1","Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Employer Compliance","0845 600 0707","customersupport@thepensionsregulator.gov.uk","203","N/D","1.00","N/A","N/A","","Policy","Salary cost of reports reported under 203","1"
"294","N/D","SCS1","Technical Specialist","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","Employer Compliance","0845 600 0707","customersupport@thepensionsregulator.gov.uk","257","0","1.00","N/A","N/A","","Operational Delivery","","1"
"295","N/D","SCS1","Project Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Employer Compliance","0845 600 0707","customersupport@thepensionsregulator.gov.uk","257","N/D","1.00","N/A","N/A","","Operational Delivery","Salary cost of reports reported under 257","1"
"296","N/D","SCS1","Project Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Employer Compliance","0845 600 0707","customersupport@thepensionsregulator.gov.uk","275","N/D","1.00","N/A","N/A","","Information Technology","Salary cost of reports reported under 202","1"
