"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?"
"11311","Peter Millett","SCS3","HMA Tunis","Representing British interests in Tunisia","Foreign and Commonwealth Office","Foreign and Commonwealth office","Middle East & North Africa Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","11000","0","1.00","90000","94999","","Policy","","1"
"11312","Ajay Sharma","SCS2","HMA Doha","Representing British interests in Qatar","Foreign and Commonwealth Office","Foreign and Commonwealth office","Middle East & North Africa Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","11000","0","1.00","85000","89999","","Policy","","1"
"11313","Christian Turner","SCS2","Additional Director Middle East & North Africa","Senior regional policy advice","Foreign and Commonwealth Office","Foreign and Commonwealth office","Middle East & North Africa Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","11000","0","1.00","110000","114999","","Policy","","1"
"11314","Nicholas Hopton","SCS2","HMA Tehran","Representing British interests in Iran","Foreign and Commonwealth Office","Foreign and Commonwealth office","Middle East & North Africa Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","11000","0","1.00","85000","89999","","Policy","","1"
"11315","Hugo Shorter","SCS2","HMA Beirut","Representing British interests in Lebanon","Foreign and Commonwealth Office","Foreign and Commonwealth office","Middle East & North Africa Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","11000","0","1.00","85000","89999","","Policy","","1"
"11316","Jonathan Wilks","SCS2","HMA Muscat","Representing British interests in Oman","Foreign and Commonwealth Office","Foreign and Commonwealth office","Middle East & North Africa Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","11000","0","1.00","85000","89999","","Policy","","1"
"11317","Edward Oakden","SCS2","HMA Amman","Representing British interests in Jordan","Foreign and Commonwealth Office","Foreign and Commonwealth office","Middle East & North Africa Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","11000","0","1.00","100000","104999","","Policy","","1"
"11400","Michael Tatham","SCS2","Director Eastern Europe and Central Asia Department","Senior regional policy advice","Foreign and Commonwealth Office","Foreign and Commonwealth office","Eastern Europe and Central Asia Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","11000","3919697","1.00","85000","89999","","Policy","","1"
"11401","Laurence Bristow","SCS3","HMA Moscow","Representing British interests in Russia","Foreign and Commonwealth Office","Foreign and Commonwealth office","Eastern Europe and Central Asia Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","11000","0","1.00","120000","124999","","Policy","","1"
"11402","Martin Harris","SCS2","DHM Moscow","Representing British interests in Russia","Foreign and Commonwealth Office","Foreign and Commonwealth office","Eastern Europe and Central Asia Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","11000","0","1.00","85000","89999","","Policy","","1"
"11403","Judith Gough","SCS2","HMA Kyiv","Representing British interests in Ukraine","Foreign and Commonwealth Office","Foreign and Commonwealth office","Eastern Europe and Central Asia Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","11000","0","1.00","85000","89999","","Policy","","1"
"12000","Sarah Macintosh","SCS3","Director General Defence & Intelligence","Providing senior policy advice at Board level","Foreign and Commonwealth Office","Foreign and Commonwealth office","DG Defence & Intelligence","0207 008 1500","dp-foi.img@fco.gov.uk","10000","0","1.00","125000","129999","","Policy","","1"
"12200","Kara Owen","SCS2","Director Americas","Senior regional policy advice","Foreign and Commonwealth Office","Foreign and Commonwealth office","Americas Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","12000","7338079","1.00","85000","89999","","Policy","","1"
"12201","Kim Darroch","SCS4","HMA Washington","Representing British interests in USA","Foreign and Commonwealth Office","Foreign and Commonwealth office","Americas Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","12000","0","1.00","180000","184999","","Policy","","1"
"12202","Alex Ellis","SCS3","HMA Brasilia","Representing British interests in Brazil","Foreign and Commonwealth Office","Foreign and Commonwealth office","Americas Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","12000","0","1.00","105000","109999","","Policy","","1"
"12203","Patrick Davies","SCS2","DHM Washington","Representing British interests in USA","Foreign and Commonwealth Office","Foreign and Commonwealth office","Americas Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","12000","0","1.00","85000","89999","","Policy","","1"
"12204","Daniel Lopez","SCS2","British Consul General and Director General Trade and Investment USA","Supporting UK companies and foreign investment","Foreign and Commonwealth Office","Foreign and Commonwealth office","Americas Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","12000","0","1.00","120000","124999","","Policy","","1"
"12205","Peter Tibber","SCS2","HMA Bogota","Representing British interests in Colombia","Foreign and Commonwealth Office","Foreign and Commonwealth office","Americas Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","12000","0","1.00","90000","94999","","Policy","","1"
"12206","David Fitton","SCS2","HMA Kingston","Representing British interests in Jamaica","Foreign and Commonwealth Office","Foreign and Commonwealth office","Americas Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","12000","0","1.00","85000","89999","","Policy","","1"
"12207","Duncan Taylor","SCS2","HMA Mexico City","Representing British interests in Mexico","Foreign and Commonwealth Office","Foreign and Commonwealth office","Americas Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","12000","0","1.00","85000","89999","","Policy","","1"
"12208","Mark Kent","SCS2","HMA Buenos Aires","Representing British interests in Argentina","Foreign and Commonwealth Office","Foreign and Commonwealth office","Americas Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","12000","0","1.00","85000","89999","","Policy","","1"
"12209","Howard Drake","SCS2","BHC Ottawa","Representing British interests in Canada","Foreign and Commonwealth Office","Foreign and Commonwealth office","Americas Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","12000","0","1.00","90000","94999","","Policy","","1"
"12301","Vacant","SCS2","HMA Vienna and UK Permanent Representative to the UN and other International Organisations in Vienna","Representing British interests in Austria","Foreign and Commonwealth Office","Foreign and Commonwealth office","Defence and Strategic Threats Directorate","N/A","dp-foi.img@fco.gov.uk","12000","0","1.00","0","0","","Policy","","1"
"12406","Peter Hayes","SCS2","Director Overseas Territories","Senior regional policy advice","Foreign and Commonwealth Office","Foreign and Commonwealth office","Overseas Territories Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","12000","1872807","1.00","85000","89999","","Policy","","1"
"12500","Jonathan Allen","SCS2","Director National Security","Senior policy advice on national security","Foreign and Commonwealth Office","Foreign and Commonwealth office","National Security Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","12000","0","1.00","85000","89999","","Policy","","1"
"12501","Lewis Neal","SCS2","Director's Office National Security Directorate","Senior policy advice on national security","Foreign and Commonwealth Office","Foreign and Commonwealth office","National Security Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","12000","0","1.00","85000","89999","","Policy","","1"
"12502","Jane Marriott","SCS2","Director's Office National Security Directorate","Senior policy advice on national security","Foreign and Commonwealth Office","Foreign and Commonwealth office","National Security Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","12000","0","1.00","85000","89999","","Policy","","1"
"12600","Peter Jones","SCS2","Director Defence & International Security","Senior policy advice on defence and international security","Foreign and Commonwealth Office","Foreign and Commonwealth office","Defence and International Security Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","12000","9860848","1.00","85000","89999","","Policy","","1"
"12601","Timothy Douse","SCS2","Senior Advisor Defence & International Security","Senior policy advice on defence and international security","Foreign and Commonwealth Office","Foreign and Commonwealth office","Defence and International Security Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","12000","0","1.00","90000","94999","","Policy","","1"
"13000","Deborah Bronnertt","SCS3","DG Economic and Consular","Providing senior policy advice at Board level","Foreign and Commonwealth Office","Foreign and Commonwealth office","DG Economic & Consular","0207 008 1500","dp-foi.img@fco.gov.uk","10000","4385000","1.00","125000","129999","","Policy","","1"
"13100","Shamik Dhar","SCS2","Director Economics Unit","Senior Policy Advice","Foreign and Commonwealth Office","Foreign and Commonwealth office","DG Economic & Consular","0207 008 1500","dp-foi.img@fco.gov.uk","10000","0","1.00","120000","124999","","Policy","","1"
"13200","Desmond Wigan","SCS2","Director Africa","Senior regional policy advice","Foreign and Commonwealth Office","Foreign and Commonwealth office","Africa Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","8972771","1.00","85000","89999","","Policy","","1"
"13201","Catriona Laing","SCS2","HMA Harare","Representing British interests in Zimbabwe","Foreign and Commonwealth Office","Foreign and Commonwealth office","Africa Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","0","1.00","85000","89999","","Policy","","1"
"13202","Judith Macgregor","SCS3","BHC Pretoria","Representing British interests in South Africa","Foreign and Commonwealth Office","Foreign and Commonwealth office","Africa Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","0","1.00","105000","109999","","Policy","","1"
"13203","Paul Arkwright","SCS3","BHC Abuja","Representing British interests in Nigeria","Foreign and Commonwealth Office","Foreign and Commonwealth office","Africa Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","0","1.00","105000","109999","","Policy","","1"
"13204","Michael Aron","SCS2","HMA Khartoum","Representing British interests in Sudan","Foreign and Commonwealth Office","Foreign and Commonwealth office","Africa Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","0","1.00","95000","99999","","Policy","","1"
"13205","Susanna Morehead","SCS2","HMA Addis Ababa","Representing British interests in Ethiopia","Foreign and Commonwealth Office","Foreign and Commonwealth office","Africa Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","0","1.00","100000","104999","","Policy","","1"
"13206","Nicolas Hailey","SCS2","BHC Nairobi","Representing British interests in Kenya","Foreign and Commonwealth Office","Foreign and Commonwealth office","Africa Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","0","1.00","85000","89999","","Policy","","1"
"13207","Jonathan Benjamin","SCS2","BHC Accra","Representing British interests in Ghana","Foreign and Commonwealth Office","Foreign and Commonwealth office","Africa Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","0","1.00","85000","89999","","Policy","","1"
"13208","John Dennis","SCS2","HMA Luanda","Representing British interests in Angola","Foreign and Commonwealth Office","Foreign and Commonwealth office","Africa Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","0","1.00","85000","89999","","Policy","","1"
"13300","Lindsay Croisdale-Appleby","SCS2","Director Europe","Senior regional policy advice","Foreign and Commonwealth Office","Foreign and Commonwealth office","Europe Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","16295101","1.00","85000","89999","","Policy","","1"
"13301","Mark Rogers","SCS4","UK Permanent Representative to the EU","Representing British interests at the EU","Foreign and Commonwealth Office","Foreign and Commonwealth office","Europe Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","0","1.00","175000","179999","","Policy","","1"
"13302","Shan Morgan","SCS3","Deputy Permanent Representative to the EU","Representing British interests at the EU","Foreign and Commonwealth Office","Foreign and Commonwealth office","Europe Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","0","1.00","115000","119999","","Policy","","1"
"13303","James Wood","SCS3","HMA Berlin","Representing British interests in Germany","Foreign and Commonwealth Office","Foreign and Commonwealth office","Europe Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","0","1.00","135000","139999","","Policy","","1"
"13304","Simon Manley","SCS3","HMA Madrid","Representing British interests in Spain","Foreign and Commonwealth Office","Foreign and Commonwealth office","Europe Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","0","1.00","105000","109999","","Policy","","1"
"13305","Richard Moore","SCS3","HMA Ankara","Representing British interests in Turkey","Foreign and Commonwealth Office","Foreign and Commonwealth office","Europe Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","0","1.00","115000","119999","","Policy","","1"
"13306","Susan D'Allegeershecque","SCS3","HMA Paris (Acting)","Representing British interests in France","Foreign and Commonwealth Office","Foreign and Commonwealth office","Europe Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","0","1.00","90000","94999","","Policy","","1"
"13307","Geoffrey Adams","SCS2","HMA The Hague","Representing British interests in the Netherlands","Foreign and Commonwealth Office","Foreign and Commonwealth office","Europe Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","0","1.00","125000","129999","","Policy","","1"
"13308","Angus Lapsley","SCS2","Political and Security Committee Ambassador to the EU","Representing British interests at the EU","Foreign and Commonwealth Office","Foreign and Commonwealth office","Europe Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","0","1.00","90000","94999","","Policy","","1"
"13309","Edward Davis","SCS2","Governor and Commander-in-Chief, Gibraltar","Governing the overseas territory","Foreign and Commonwealth Office","Foreign and Commonwealth office","Europe Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","0","1.00","120000","124999","","Policy","","1"
"13310","Vacant","SCS2","BHC Nicosia","Representing British interests in Cyprus","Foreign and Commonwealth Office","Foreign and Commonwealth office","Europe Directorate","N/A","dp-foi.img@fco.gov.uk","13000","0","1.00","0","0","","Policy","","1"
"13311","Vacant","SCS2","HMA Dublin","Representing British interests Republic of Ireland","Foreign and Commonwealth Office","Foreign and Commonwealth office","Europe Directorate","N/A","dp-foi.img@fco.gov.uk","13000","0","1.00","0","0","","Policy","","1"
"13312","John Kittmer","SCS2","HMA Athens","Representing British interests in Greece","Foreign and Commonwealth Office","Foreign and Commonwealth office","Europe Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","0","1.00","85000","89999","","Policy","","1"
"13313","David Cairns","SCS2","HMA Stockholm","Representing British interests in Sweden","Foreign and Commonwealth Office","Foreign and Commonwealth office","Europe Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","0","1.00","85000","89999","","Policy","","1"
"13314","Jill Morris","SCS2","HMA Rome","Representing British interests in Italy","Foreign and Commonwealth Office","Foreign and Commonwealth office","Europe Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","0","1.00","85000","89999","","Policy","","1"
"13315","Graeme Knott","SCS2","HMA Warsaw","Representing British interests in Poland","Foreign and Commonwealth Office","Foreign and Commonwealth office","Europe Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","0","1.00","85000","89999","","Policy","","1"
"13316","Denis Keefe","SCS2","HMA Belgrade","Representing British interests in Serbia","Foreign and Commonwealth Office","Foreign and Commonwealth office","Europe Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","0","1.00","85000","89999","","Policy","","1"
"13317","Robert Turner","SCS2","HMA Vienna Embassy","Representing British interests in Austria","Foreign and Commonwealth Office","Foreign and Commonwealth office","Europe Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","0","1.00","90000","94999","","Policy","","1"
"13318","Judith Slater","SCS2","British Consul General Istanbul","Representing British interests in Turkey","Foreign and Commonwealth Office","Foreign and Commonwealth office","Europe Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","0","1.00","85000","89999","","Policy","","1"
"13319","Vijay Rangarajan","SCS2","Director EU - General","Senior regional policy advice","Foreign and Commonwealth Office","Foreign and Commonwealth office","Europe Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","0","1.00","85000","89999","","Policy","","1"
"13320","John Christopher Kidd","SCS2","Director EU Network and Resources","Senior regional policy advice","Foreign and Commonwealth Office","Foreign and Commonwealth office","Europe Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","0","1.00","85000","89999","","Policy","","1"
"13400","Stephen Lillie","SCS2","Director Asia Pacific","Senior regional policy advice","Foreign and Commonwealth Office","Foreign and Commonwealth office","Asia Pacific Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","8442271","1.00","85000","89999","","Policy","","1"
"13401","Timothy Hitchens","SCS3","HMA Tokyo","Representing British interests in Japan","Foreign and Commonwealth Office","Foreign and Commonwealth office","Asia Pacific Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","0","1.00","125000","129999","","Policy","","1"
"13402","Barbara Woodward","SCS3","HMA Beijing","Representing British interests in China","Foreign and Commonwealth Office","Foreign and Commonwealth office","Asia Pacific Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","0","1.00","120000","124999","","Policy","","1"
"13403","Brian Davidson","SCS2","HMA Bangkok","Representing British interests in Thailand","Foreign and Commonwealth Office","Foreign and Commonwealth office","Asia Pacific Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","0","1.00","85000","89999","","Policy","","1"
"13404","Victoria Treadell","SCS2","BHC Kuala Lumpur","Representing British interests in Malaysia","Foreign and Commonwealth Office","Foreign and Commonwealth office","Asia Pacific Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","0","1.00","85000","89999","","Policy","","1"
"13405","Vacant","SCS2","DHM Tokyo","Representing British interests in Japan","Foreign and Commonwealth Office","Foreign and Commonwealth office","Asia Pacific Directorate","N/A","dp-foi.img@fco.gov.uk","13000","0","1.00","0","0","","Policy","","1"
"13406","Moazzam Malik","SCS2","HMA Jakarta","Representing British interests in Indonesia","Foreign and Commonwealth Office","Foreign and Commonwealth office","Asia Pacific Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","0","1.00","95000","99999","","Policy","","1"
"13407","Menna Rawlings","SCS2","BHC Canberra","Representing British interests in Australia","Foreign and Commonwealth Office","Foreign and Commonwealth office","Asia Pacific Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","0","1.00","85000","89999","","Policy","","1"
"13408","Vacant","SCS2","British Consul General to Hong Kong and Macao","Representing British interests in the Hong Kong Special Administrative Region","Foreign and Commonwealth Office","Foreign and Commonwealth office","Asia Pacific Directorate","N/A","dp-foi.img@fco.gov.uk","13000","0","1.00","0","0","","Policy","","1"
"13409","Charles Hay","SCS2","HMA Seoul","Representing British interests in South Korea","Foreign and Commonwealth Office","Foreign and Commonwealth office","Asia Pacific Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","0","1.00","85000","89999","","Policy","","1"
"13410","Martyn Roper","SCS2","DHM Beijing","Representing British interests in China","Foreign and Commonwealth Office","Foreign and Commonwealth office","Asia Pacific Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","0","1.00","85000","89999","","Policy","","1"
"13411","Andrew Wightman","SCS2","BHC Singapore","Representing British interests in Singapore","Foreign and Commonwealth Office","Foreign and Commonwealth office","Asia Pacific Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","0","1.00","95000","99999","","Policy","","1"
"13412","Christopher Wood","SCS2","Representative and Head of Mission, British Trade Office Taipei","Representing British Interests in Taiwan","Foreign and Commonwealth Office","Foreign and Commonwealth office","Asia Pacific Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","0","1.00","90000","94999","","Policy","","1"
"13413","Asif Ahmad","SCS2","HMA Manila","Representing British Interests in Philippines","Foreign and Commonwealth Office","Foreign and Commonwealth office","Asia Pacific Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","0","1.00","85000","89999","","Policy","","1"
"13500","Joanna Roper","SCS2","Director Consular","Leading delivery of consular services to British nationals","Foreign and Commonwealth Office","Foreign and Commonwealth office","Consular Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","6317337","1.00","85000","89999","","Policy","","1"
"13700","Anna Clunes","SCS2","Director Prosperity","Providing senior policy advice on the prosperity agenda","Foreign and Commonwealth Office","Foreign and Commonwealth office","Prosperity Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","3085916","1.00","85000","89999","","Policy","","1"
"14000","Karen Pierce","SCS3","Director General Operations","Board level leadership of corporate services","Foreign and Commonwealth Office","Foreign and Commonwealth office","DG Operations (Formerly C&D)","0207 008 1500","dp-foi.img@fco.gov.uk","10000","18422344","1.00","135000","139999","","Operational Delivery","","1"
"14100","Jill Gallard","SCS2","Director Human Resources","Leading delivery of human resource management","Foreign and Commonwealth Office","Foreign and Commonwealth office","Human Resources Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","14000","10976222","1.00","85000","89999","","Human Resources","","1"
"14101","Jonathan Davies","SCS2","Director Diplomatic Academy","Leading delivery of Diplomatic Academy","Foreign and Commonwealth Office","Foreign and Commonwealth office","Human Resources Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","14000","0","1.00","85000","89999","","Policy","","1"
"14200","Peter Hill","SCS2","Director Strategy","Leading delivery of Strategy","Foreign and Commonwealth Office","Foreign and Commonwealth office","Central Units","0207 008 1500","dp-foi.img@fco.gov.uk","10000","0","1.00","85000","89999","","Policy","","1"
"14300","Andrew Sanderson","SCS2","Director Finance","Leading delivery of financial management","Foreign and Commonwealth Office","Foreign and Commonwealth office","Finance Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","14000","5090734","1.00","90000","94999","","Finance","","1"
"14400","Corin Robertson","SCS2","Director Estates and Security","Leading delivery of estates management and security","Foreign and Commonwealth Office","Foreign and Commonwealth office","Estates & Security Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","14000","0","1.00","85000","89999","","Property and Asset Management","","1"
"14500","Colin Martin-Reynolds","SCS2","Chief Information Officer","Leading delivery of information technology services","Foreign and Commonwealth Office","Foreign and Commonwealth office","Information & Technology Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","14000","4403103","1.00","85000","89999","","Information Technology","","1"
"15000","David King","SCS3","Special Representative for Climate Change","Providing senior policy advice on climate change","Foreign and Commonwealth Office","Foreign and Commonwealth office","PUS","0207 008 1500","dp-foi.img@fco.gov.uk","10000","0","1.00","130000","134999","","Policy","","1"
"16000","Iain Macleod","SCS3","Legal Adviser","Providing legal advice","Foreign and Commonwealth Office","Foreign and Commonwealth office","PUS","0207 008 1500","dp-foi.img@fco.gov.uk","10000","300000","1.00","130000","134999","","Law","","1"
