"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?"
"1561030","N/D","OF-6","Head Defence Engagement Strategy","Delivery of global military strategic planning; development of  security co-operation, conflict prevention and security sector reform in the Levant, Sub-Saharan Africa, South and South East Asia; recruit, direct and support worldwide Defence Attaché and Loan Service network","Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","0207 807 0425","CTLB Fin-Planning Grp Mailbox (MULTIUSER)@mod.uk","197826","0","1.00","0","0","","Military","","1"
"148649","N/D","SCS1","Head NATO & Europe Policy","Policy advice directed at promoting the UK’s security interests through NATO and the EU and with European partners.","Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","0207 807 0425","CTLB Fin-Planning Grp Mailbox (MULTIUSER)@mod.uk","141691","0","1.00","0","0","","Policy","","1"
"142073","N/D","SCS1","Head Defence Strategy and Priorities","Lead on  the Ministry of Defence’s contribution to the development of the National Security Strategy (NSS) and Strategic Defence and Security Review (SDSR);","Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","0207 807 0425","CTLB Fin-Planning Grp Mailbox (MULTIUSER)@mod.uk","207369","0","1.00","0","0","","Policy","","1"
"197922","N/D","OF-8","Defence Senior Adviser Middle East","Special Representative to the Middle East, on behalf of Secretary of State","Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","0207 807 0425","CTLB Fin-Planning Grp Mailbox (MULTIUSER)@mod.uk","00155792","0","1.00","135000","139999","","Military","","1"
"197826","R Adm Simon Ancona","OF-7","Assistant Chief of Defence Staff (Defence Engagement)","ACDS Defence Engagement leads military strategic planning to inform and implement HMG/Defence strategy and advise COS and ministers","Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","0207 807 0425","CTLB Fin-Planning Grp Mailbox (MULTIUSER)@mod.uk","194736","0","1.00","115000","119999","","Military","","1"
"206621","N/D","OF-6","Head International Policy & Planning (Military)","Delivery of global military strategic planning; development of  security co-operation, conflict prevention and security sector reform in the Levant, Sub-Saharan Africa, South and South East Asia; recruit, direct and support worldwide Defence Attaché and Loan Service network","Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","0207 807 0425","CTLB Fin-Planning Grp Mailbox (MULTIUSER)@mod.uk","197826","0","1.00","0","0","","Military","","1"
"105349","N/D","SCS1","Head Export Policy","Defence Export Policy for MOD","Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","0207 807 0425","CTLB Fin-Planning Grp Mailbox (MULTIUSER)@mod.uk","196733","0","1.00","0","0","","Policy","","1"
"207369","Will Jessett","SCS2","Director Strategic Planning","Programme director responsible for the delivery of all aspects of MOD’s contribution to the National Security Strategy (NSS) and the Strategic and Security Defence Review.","Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","0207 807 0425","CTLB Fin-Planning Grp Mailbox (MULTIUSER)@mod.uk","140333","0","1.00","85000","89999","","Policy","","1"
"193948","N/D","SCS1","Head Cyber and Space Policy","Head of Cyber and Space Policy, responsible for setting strategic direction, developing policy and ensuring the correct frameworks are in place for Defence activities relating to cyber and space.","Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","0207 807 0425","CTLB Fin-Planning Grp Mailbox (MULTIUSER)@mod.uk","196733","0","1.00","0","0","","Policy","","1"
"212816","N/D","SCS1","Head Wider Europe Policy","Policy advice directed at promoting the UK’s security interests through the EU and with wider European partners.","Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","0207 807 0425","CTLB Fin-Planning Grp Mailbox (MULTIUSER)@mod.uk","141691","0","1.00","0","0","","Policy","","1"
"00117365","Lt Gen Mark Poffley","OF-8","Deputy Chief of Defence Staff (Military Capability)","DCDS(Mil Cap) acts as an identifiable, responsible and strong Capability Sponsor across the MOD Unified Customer in order to deliver capability that meets the endorsed requirements. Priority is given to current operations (particularly Afghanistan) exploiting both Equipment Plan and Urgent Operational Requirement processes. DCDS(Mil Cap)s other key objective is to generate and implement an affordable, balanced and coherent Equipment and Equipment Support Plan which is realistic and has agility. DCDS(Mil Cap) chairs the Military Capabilities Board (MCB).","Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","0207 807 0425","CTLB Fin-Planning Grp Mailbox (MULTIUSER)@mod.uk","00155792","0","1.00","140000","144999","","Military","","1"
"00135740","R Adm Graeme MacKay","OF-7","Director Carrier Strike","D Carrier Strike (D CS) is a member of the MCB and the Senior Responsible Owner (SRO) for Carrier Strike (CS). D CS is amember of the Navy Board as the Controller of the Navy.","Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","0207 807 0425","CTLB Fin-Planning Grp Mailbox (MULTIUSER)@mod.uk","00117365","0","1.00","115000","119999","","Military","","1"
"00106048","R Adm Tim Fraser","OF-7","Assistant Chief of Defence Staff (Capability & Force Design)","ACDS(C&FD) is a member of the MCB leading on coherence across all the Defence Lines of Development, force structure and performance management","Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","0207 807 0425","CTLB Fin-Planning Grp Mailbox (MULTIUSER)@mod.uk","00117365","0","1.00","120000","124999","","Military","","1"
"00137390","Ian Forber","SCS2","Director Strategic Programmes","D Strat Prog is a member of the MCB and SRO for the Nuclear Capability. He is also responsible to the MCB for the manaagement and coorination of Complex Weapons, Test & Evaluation and capability assurance and protection.","Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","0207 807 0425","CTLB Fin-Planning Grp Mailbox (MULTIUSER)@mod.uk","00117365","0","1.00","85000","89999","","Programme and Project Management (PPM)","","1"
"00135853","N/D","OF-6","Head Carrier Strike","Responsible for the management of the Carrier Strike programme office and Defence-wide capability solutions related to the Carrier Strike programme.","Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","0207 807 0425","CTLB Fin-Planning Grp Mailbox (MULTIUSER)@mod.uk","00135740","0","1.00","0","0","","Military","","1"
"00137389","N/D","SCS1","Head Weapons, Evauation & Capability Assurance","Responsible for the delivery of Defence-wide capability solutions to the MCB related to facilities to test, evaluate and develop cost-effective military capability. Also responsible for capability planning and coherence of the Complex Weapons portfolio, capability assurance and protection.","Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","0207 807 0425","CTLB Fin-Planning Grp Mailbox (MULTIUSER)@mod.uk","00137390","0","1.00","0","0","","Programme and Project Management (PPM)","","1"
"00174902","N/D","OF-6","Head Nuclear Capability","Responsible for the delivery of a UK operationally independent, continuous and invulnerable strategic nuclear deterrent; providing support to the Senior Responsible Officer for the deterrent and ensure's that the many projects in the deterrent area are managed as a coherent programme.","Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","0207 807 0425","CTLB Fin-Planning Grp Mailbox (MULTIUSER)@mod.uk","00137390","0","1.00","0","0","","Military","","1"
"00135904","N/D","OF-6","Head Fin Mil Cap Joint Plans","Resource planning and capability coherence for Joint Forces Command and Head Office","Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","0207 807 0425","CTLB Fin-Planning Grp Mailbox (MULTIUSER)@mod.uk","00106048","0","1.00","0","0","","Military","","1"
"00142074","N/D","OF-6","Head Fin Mil Cap Strategy","Responsible for overall capability coherence, force structure and performance management","Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","0207 807 0425","CTLB Fin-Planning Grp Mailbox (MULTIUSER)@mod.uk","00106048","0","1.00","0","0","","Military","","1"
"00115218","N/D","OF-6","Head Fin Mil Cap Plans","Resource planning and capability coherence for the Front Line Commands","Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","0207 807 0425","CTLB Fin-Planning Grp Mailbox (MULTIUSER)@mod.uk","00106048","0","1.00","0","0","","Military","","1"
"00026667","N/D","SCS1","Head Fin Mil Cap Infrastructure","Resource planning and capability coherence for the Denfence Infrastructure","Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","0207 807 0425","CTLB Fin-Planning Grp Mailbox (MULTIUSER)@mod.uk","00106048","0","1.00","0","0","","Programme and Project Management (PPM)","","1"
"00213545","N/D","SCS1","Head Nuclear Enterprise Strategy","Responsible for the delivery of Defence-wide capability solutions to the MCB related to facilities to test, evaluate and develop cost-effective military capability. Also responsible for capability planning and coherence of the Complex Weapons portfolio, capability assurance and protection.","Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","0207 807 0425","CTLB Fin-Planning Grp Mailbox (MULTIUSER)@mod.uk","00137390","0","1.00","0","0","","Programme and Project Management (PPM)","","1"
"112223","N/D","SCS1","Head Policy and Resources Saudi Armed Forces Projects","Policy & Secretariat","Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","0207 807 0425","CTLB Fin-Planning Grp Mailbox (MULTIUSER)@mod.uk","110236","0","1.00","0","0","","Policy","","1"
"174649","N/D","SCS1","Head Contracts Saudi Armed Forces Projects","Procurement","Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","0207 807 0425","CTLB Fin-Planning Grp Mailbox (MULTIUSER)@mod.uk","110236","0","1.00","0","0","","Procurement","","1"
"160106","N/D","OF-6","Head Programmes Saudi Armed Forces Projects","Military Representative","Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","0207 807 0425","CTLB Fin-Planning Grp Mailbox (MULTIUSER)@mod.uk","110236","0","1.00","0","0","","Military","","1"
