"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?"
"DWP304","ANN HARRIS","SCS2","Universal Credit Programme Director","The Programme Director is responsible, and held acount by the SRO, for the successful delivery of the day to day running of the Programme, delivery of the Programme objectives, monitoring benefits realised against the Business case.The Programme Director is also responsible for the overall integrity and coherence of the Programme, providing leadership, direct line management of project strand leads, chair governance boards/meetings and engagement with key internal and external delivery partners and stakeholders.","Department for Work and Pensions","Department for Work and Pensions","Change","0207 449 5173","universal.creditcomms@dwp.gsi.gov.uk","DWP295","140809","1.00","90000","94999","","Programme and Project Management (PPM)","","1"
"DWP149","BILL GUNNYEON","SCS2","Director, Health and Wellbeing","Responsible for medical and health related advice to Ministers and the Department; for quality of all medical related work including oversight of quality of work of medical services contractor; for medical and health related policy within the Department;  for leading the health, work and wellbeing agenda on behalf of the Department; for oversight of all science based research as Departmental Chief Scientific Adviser; and for external relationships with healthcare professional bodies and other key stakeholders.","Department for Work and Pensions","Department for Work and Pensions","Strategy","020 7449 7720","strategy@dwp.gsi.gov.uk","DWP187","0","1.00","100000","104999","","Policy","","1"
"DWP192","CHARLOTTE CLARK","SCS2","Director of Private Pensions","Responsible for developing a regime that supports increased pension saving and minimises the burden on employers. Responsibility for delivering a major reform  starting in October 2012 when on a staged basis all employers, starting with the largest, will be required to automatically enrol their work force into a pension. Unless the employee chooses to opt out employer and employee will be required to make a minimum contribution to the pension. The team are overseeing the development of a new low cost pension – National Employment Savings Trust. The team is also responsible, with the Pensions Regulator and the Pension Protection Fund for ensuring an effective regime for pension protection.","Department for Work and Pensions","Department for Work and Pensions","Strategy","020 7449 5517","strategy@dwp.gsi.gov.uk","DWP187","3763392","1.00","140000","144999","","Policy","","1"
"DWP178","CHRIS HAYES","SCS2","Labour Market & Conditionality Director","Responsible for leading on the overall DWP strategy for the labour market for now and under Universal Credit; the labour market regimes for working age claimants; and DWP work across government and with external partners to achieve better outcomes for young people and working age claimants.","Department for Work and Pensions","Department for Work and Pensions","Strategy","020 7449 5517","strategy@dwp.gsi.gov.uk","DWP187","5474764","1.00","130000","134999","","Policy","","1"
"DWP231","CHRISTINE FORSTER","SCS2","Operations Director","The Operations Director is responsible for providing direction to the operation of the current statutory schemes and for the delivery of performance indicators and service standards.  This means delivering improved client service whilst continuing to achieve efficiencies.  Responsible for influencing the design, development and content of the new statutory scheme programmes to ensure they are fit for purpose and deliver planned efficiencies and operational management of the new scheme following its introduction.","Department for Work and Pensions","Department for Work and Pensions","Operations - CMG","0207 340 4206","transparency.questions@childmaintenance.gsi.gov.uk","DWP203","522347","1.00","85000","89999","","Operational Delivery","","1"
"DWP148","DAVID FRAZER","SCS2","Director of Information, Governance and Security","Responsible for helping DWP to make best use of its information, whilst complying with obligations to keep it safe, secure and used only where we have legal powers to do so. The Directorate provides a range of services to support this, including the production of statistics; management information; information architecture; analytical data bases; data matching; records management; and library services . It also provides the department with expert advice on security;  business continuity; policies on information; its governance framework; and managing relationships with its arms length bodies and the devolved administrations.","Department for Work and Pensions","Department for Work and Pensions","Finance Group","020 7449 5782","finance@dwp.gsi.gov.uk","DWP99","236857","1.00","95000","99999","","Finance","","1"
"DWP14","GRAEME WALLACE","SCS2","Pensions Director","Responsible for the payment of State Pension, Attendance Allowance and Carers Allowance. Pay out £98 billion annually including; £79.9 billion in State Pension (SP) to 12.6 million customers; £7.7 billion in Pension Credit (PC) to 2.5 million customers; £5.5 billion in Attendance Allowance (AA) to 1.6 million customers; £2.8 billion in ‘one-off payments’ (Winter Fuel, Christmas Bonus etc); and £1.9 billion in Carer’s Allowance (CA) to 633,000 households. processing 5,500 Claims, and 29,000 Change of Circs. Includes administering State Pension to 1.2 million customers and Working Age benefits to 20,000 customers in 210 countries. Also handle 740,000 calls per year from Working Age customers, and issue 500,000 Individual Pension Statements and 70,000 Pension Traces. Also work with over 400 Pension providers to issue 4 million Combined Pensions Statements a year to Future Pensioners","Department for Work and Pensions","Department for Work and Pensions","Operations - Pensions","0207 449 5173","universal.creditcomms@dwp.gsi.gov.uk","DWP202","100372194","1.00","85000","89999","","Operational Delivery","","1"
"DWP127","IAN PAVEY","SCS2","HR Director, Change & Business Transformation","To provide appropriate HR interventions to enable the delivery of the department's major change programmes, to manage the people impacts of change and the delivery of the people plan. Also to provide HR Business partner services to the Change functions and programmes.","Department for Work and Pensions","Department for Work and Pensions","Human Resources","020 7340 4339","hr@dwp.gsi.gov.uk","DWP123","190134","1.00","115000","119999","","Human Resources","","1"
"DWP204","IAN WRIGHT","SCS2","Change Director","The Change Directorate leads the implementation of major change projects, ensuring that projects are delivered to time and to budget.","Department for Work and Pensions","Department for Work and Pensions","Operations - CMG","020 7449 5782","transparency.questions@childmaintenance.gsi.gov.uk","DWP203","273178","1.00","115000","119999","","Operational Delivery","","1"
"DWP106","JACINDA HUMPHRY","SCS2","Director, Departmental Planning and Performance Management","Leads negotiations with HM Treasury on Departmental funding; advises Ministers and the Executive team on the allocation and management of resources across the Department; reports internally and externally on the Department’s performance; and provides financial, planning and performance management support to the Department’s Strategy function.","Department for Work and Pensions","Department for Work and Pensions","Finance Group","020 7449 5782","finance@dwp.gsi.gov.uk","DWP99","246634","1.00","100000","104999","","Finance","","1"
"DWP249","JASON FEENEY","SCS2","Benefits Director","Responsible for the delivery of all working age benefits including Jobseekers Allowance, Employment Support Allowance, Income Support, Disability Living Allowance and Personal Independence Payment. Accountable for the accurate payment of c.£30 billion of expenditure and the leadership of 22,000 staff across 72 sites. Senior Responsible Owner for Personal Independence Payment, Appeals Reform and Spend to Save.","Department for Work and Pensions","Department for Work and Pensions","Operations - Benefits","0207 449 7516","correspondence@dwp.gsi.gov.uk","DWP202","622841","1.00","105000","109999","","Operational Delivery","","1"
"DWP102","JOHN PORTEOUS","SCS2","Finance Director, Corporate and Change","To lead a qualified team of finance professionals to ensure that the Department delivers value for money across the Corporate Centre and Change portfolio.","Department for Work and Pensions","Department for Work and Pensions","Finance Group","020 7449 5782","finance@dwp.gsi.gov.uk","DWP99","0","1.00","110000","114999","","Finance","","1"
"DWP317","JOHN-PAUL MARKS","SCS2","Universal Credit Programme Manager","To lead the Programme Management function to provide planning and programme controls that secure integrated delivery and robust monitoring; develop, maintain and execute the programme’s stakeholder & partner management strategy; lead the programme’s response to the 2013 People Survey; build the programme’s internal communications activity.","Department for Work and Pensions","Department for Work and Pensions","Change","0207 449 5173","universal.creditcomms@dwp.gsi.gov.uk","DWP304","0","1.00","85000","89999","","Programme and Project Management (PPM)","","1"
"DWP101","JON FUNDREY","SCS2","Financial Controller","Financial Control provides regular financial and performance reports to business partners, enabling them to support the business to manage resources, control costs and drive performance.We produce the Department’s Resource Accounts; advise on risk and control; provide banking services, resolve payment issues and manage the relationship with the department’s shared service provider","Department for Work and Pensions","Department for Work and Pensions","Finance Group","020 7449 5782","finance@dwp.gsi.gov.uk","DWP99","203914","1.00","125000","129999","","Finance","","1"
"DWP265","JONATHAN LINDLEY","SCS2","Director, Programme & Project Core Services, DWP IT","Accountable for delivery of consistent core services to IT Project Managers in DWP, and for liaison with Business Change Directors.","Department for Work and Pensions","Department for Work and Pensions","Change","0207 449 7892","pmd.planningandperformance@dwp.gsi.gov.uk","DWP76","2699297","1.00","125000","129999","","Programme and Project Management (PPM)","","1"
"DWP298","JONATHAN RUSSELL","SCS2","Director HR Services","Responsible for (1) the development & delivery of HR Policy including Pay & Reward strategy; (2) the provision of services on HR performance & resource planning, business & HR management intelligence; (3) the management of a range of departmental health/ wellbeing contracts covering 17 Govt Departments; (4) the leadership of the DWP HR Casework Service, Reasonable Adjustments Team & the HR Mediation/ Investigation Service; (5) the lead on Employee Relations and Health & Safety; (6) to ensure effective & efficient provision of services provided by Shared Services in DWP & X-government & compliance to Departmental governance & assurance requirements; the effective & efficient service provision from Civil Service Learning; Civil Service Resourcing, MyCSP  & (7) to oversee the strategic direction & delivery of the DWP & cross-Civil Service Diversity & Equality agenda.","Department for Work and Pensions","Department for Work and Pensions","Human Resources","020 7340 4339","hr@dwp.gsi.gov.uk","DWP123","5208696","1.00","85000","89999","","Human Resources","","1"
"DWP338","JUSTIN RUSSELL","SCS2","Director, ESA Directorate","Responsibility for policy development and programme delivery in relation to Employment Support Allowance and Work Capability Assessment.","Department for Work and Pensions","Department for Work and Pensions","Strategy","020 7449 7720","strategy@dwp.gsi.gov.uk","DWP187","332933","1.00","100000","104999","","Policy","","1"
"DWP277","KAREN GOSDEN","SCS2","Director Stakeholder Management","Responsible for, Internal and external partner and stakeholder management including: Other Government Departments, Devolved administrations, 
Local Authorities, Ministers and Lobby Groups. Briefing and support for, Parliamentary correspondence, Freedom of Information etc Internal and external communications.","Department for Work and Pensions","Department for Work and Pensions","Change","0207 449 5173","universal.creditcomms@dwp.gsi.gov.uk","DWP304","0","1.00","85000","89999","","Programme and Project Management (PPM)","","1"
"DWP300","KATHRYN PRITCHARD","SCS2","Director of HR Strategy & Organisation Development","Lead the development & delivery of the DWP People Strategy & operating model for HR.  Provide strategic & functional leadership to the Corporate HR Business Partners, including driving through organisational changes & providing the ‘voice’ of the Corporate Centre to the HR Executive team.  Provide strategic HR support to change activities across the Department through the Change Programme and other major programmes of change within the Department.  Provide effective & efficient processes for prioritising the work of the HR Function and the allocation of HR resources to key Departmental priorities.  Lead the work on defining, agreeing and monitoring the performance framework for HR ensuring that the outcomes delivered by HR support business performance.  Act as the Finance Director and Business support office for Corporate HR.","Department for Work and Pensions","Department for Work and Pensions","Human Resources","020 7340 4339","hr@dwp.gsi.gov.uk","DWP123","4247346","1.00","120000","124999","","Human Resources","","1"
"DWP77","KENNY ROBERTSON","SCS2","IT Director","Accountable for: DWP IT Strategy and Architecture and financial, delivery and operational performance of IT systems and services of; corporate business; Shared Services; and DWP Cross-Government IT systems and services.","Department for Work and Pensions","Department for Work and Pensions","Corporate IT","0207 449 7892","pmd.planningandperformance@dwp.gsi.gov.uk","DWP76","1467725","1.00","135000","139999","","Information Technology","","1"
"DWP171","MARK FISHER","SCS2","Social Justice Director","Responsible for leading the DWP team supporting the Secretary of State for Work and Pensions in respect of his cross-Government responsibilities for social justice and child poverty.","Department for Work and Pensions","Department for Work and Pensions","Strategy","020 7340 4339","hr@dwp.gsi.gov.uk","DWP187","0","1.00","125000","129999","","Policy","","1"
"DWP104","MARK RIPLEY","SCS2","Head of Internal Audit","Delivery of a professional Internal Audit service to provide an independent view on the adequacy and effectiveness of the Department’s governance, risk and control arrangements. Establishment of the European Social Fund Audit Authority for the England and Gibraltar programme, in accordance with EC requirements. Provision of independent and robust investigation of serious fraud and wrongdoing by the Department’s staff and contractors.","Department for Work and Pensions","Department for Work and Pensions","Finance Group","0207 449 7892","pmd.planningandperformance@dwp.gsi.gov.uk","DWP99","4781513","1.00","90000","94999","","Finance","","1"
"DWP183","MARY PATTISON","SCS2","Ageing Society & State Pensions Director","The Directorate is responsible for State Pensions policy and legislation, supporting Ministers in their overall reform of the State Pensions system and developing and modelling options for reform of the State Pensions system in support of Ministerial objectives of equality and fairness and Older People & the Ageing Society Strategy Division.","Department for Work and Pensions","Department for Work and Pensions","Strategy","020 7449 5517","strategy@dwp.gsi.gov.uk","DWP187","7555635","1.00","85000","89999","","Policy","","1"
"DWP263","MIKE BAKER","SCS2","Universal Credit Operations Director","Accountable for the operational delivery of Universal Credit services to UK citizens.","Department for Work and Pensions","Department for Work and Pensions","Operations - Universal Credit","0207 449 5173","universal.creditcomms@dwp.gsi.gov.uk","DWP202","0","1.00","85000","89999","","Operational Delivery","","1"
"DWP79","MIKE TRURAN","SCS2","Corporate IT Service Delivery Director","The Service Delivery Director takes overall leadership and accountability for the success of DWP IT services by defining, maintaining and improving those services, managing the overall performance and supporting and assuring delivery of new services. Manages stakeholder requirements via best value from the Department’s suppliers and delivery of a modern IT operations capability and industry standard best practice.","Department for Work and Pensions","Department for Work and Pensions","Corporate IT","0207 449 7892","pmd.planningandperformance@dwp.gsi.gov.uk","DWP76","0","1.00","130000","134999","","Information Technology","","1"
"DWP19","MYRTLE LLOYD","SCS2","Network Services Director","The team is accountable for the delivery and management of DWP services across a virtual, multi-channel network comprising telephone and digital services. They are responsible for ensuring that these services are delivered efficiently and coherently to required customer service standards, ensuring that business targets and objectives are met and constantly measured for sustained performance improvement. The team also has responsibility for driving the transformation of DWP business from a face to face and telephony business to one where online channels become the contact method of choice for customers and claimants, where appropriate.","Department for Work and Pensions","Department for Work and Pensions","Operations - Network Services","0207 449 5173","correspondence@dwp.gsi.gov.uk","DWP202","0","1.00","90000","94999","","Operational Delivery","","1"
"DWP29","NEIL COULING","SCS2","Work Services Director DWP","Responsible for the delivery of face-to-face services through Jobcentres, partnerships, and the visiting service. Accountable for the overall Working Age customer experience, ensuring coherence across the services provided to working age claimants by the Network Services Director, the Contracted Customer Services Director, the Benefits Director and the Operational Excellence Director. Personally accountable as: Senior Responsible Owner (SRO) for the Labour Market change programme and Earned Autonomy, which is delivering greater flexibility for Jobcentre Plus Districts;  Senior User Executive for the Universal Credit Programme, helping to ensure the voice of Operations is properly represented and that proposals are deliverable.","Department for Work and Pensions","Department for Work and Pensions","Operations - Work Services Other","0207 449 7516","correspondence@dwp.gsi.gov.uk","DWP202","14507403","1.00","100000","104999","","Programme and Project Management (PPM)","","1"
"DWP157","PAUL MCCOMB","SCS2","Principal Private Secretary to the Secretary of State/running DWP Private Office","Provision of advice and support to the Secretary of State, Departmental Ministers, the Permanent Secretary and Departmental Board.","Department for Work and Pensions","Department for Work and Pensions","Private Office","020 7449 7720","strategy@dwp.gsi.gov.uk","DWP135","1556890","1.00","85000","89999","","Policy","","1"
"DWP169","PETE SEARLE","SCS2","Working Age Benefits Director","My team leads the development and maintenance of policy for most of the main benefits for people of working age, including Universal Credit, Jobseeker's Allowance, Employment and Support Allowance and Housing Benefit.","Department for Work and Pensions","Department for Work and Pensions","Strategy","020 7449 5517","strategy@dwp.gsi.gov.uk","DWP187","6882517","1.00","95000","99999","","Policy","","1"
"DWP158","RICHARD CASEBY","SCS2","Director of  Communications","Covering the Department's press office, internal communications, marketing and PR.","Department for Work and Pensions","Department for Work and Pensions","Communications & FLDM","020 7449 7720","strategy@dwp.gsi.gov.uk","DWP135","1233064","1.00","120000","124999","","Communications","","1"
"DWP275","SARAH COX","SCS2","Director UC Programme","Responsible for ensuring that robust, transparent and deliverable programme plans are in place and that programme momentum is maintained.   Also responsible for ensuring that joint and collective accountabilities are clear, that commissioning arrangements are appropriately specified and that the right level of timely direction is given across the whole programme.","Department for Work and Pensions","Department for Work and Pensions","Business Transformation Group","0207 449 5173","universal.creditcomms@dwp.gsi.gov.uk","DWP315","3935344","1.00","105000","109999","","Programme and Project Management (PPM)","","1"
"DWP128","SARAH SCULLION","SCS2","HR Director DWP Operations","The HR Director Operations' accountability is to contribute to the delivery of the Operational Business Targets through the provision of HR business partner services and the implementation of the people strategy.","Department for Work and Pensions","Department for Work and Pensions","Human Resources","020 7340 4339","hr@dwp.gsi.gov.uk","DWP123","4903232","1.00","115000","119999","","Human Resources","","1"
"DWP205","SIMON MCKINNON","SCS2","Information and Technology Director","The Information and Technology Directorate is responsible for ensuring that the Child Maintenance Group current and future Information Technology and Information Management needs are met. The Directorate provides local IT support, telephony services, and operational support for the Child Maintenance Group's current business applications. The Directorate is also supporting the Child Maintenance Group's change programme, building with third parties a range of applications for the new child maintenance scheme. In addition, the directorate provides information assurance and IT security services to protect information and systems within the Child Maintenance Group.","Department for Work and Pensions","Department for Work and Pensions","Corporate IT","0207 340 4206","transparency.questions@childmaintenance.gsi.gov.uk","DWP76","1986105","1.00","125000","129999","","Information Technology","","1"
"DWP8","SIMON TSE","SCS2","Health Services Director","Health Services Directorate is responsible for managing and continuously improving the performance of Health and Disability Assessment providers, especially in the key areas of capacity, productivity and value for money. We have an important role in working with our contracted partners to develop closer working relationships, identify and introduce process improvements and provide an effective link between contracted service providers and DWP Operations.","Department for Work and Pensions","Department for Work and Pensions","Finance Group","0207 449 5173","finance@dwp.gsi.gov.uk","DWP99","2061687","1.00","100000","104999","","Finance","","1"
"DWP305","STEVE BUCKINGHAM","SCS2","Finance Director DWP Operations","Leading the Finance Operations Directorate, ensuring that effective financial management and planning and performance management regimes are in place and that they support effective decision-making through high quality analysis, challenge, advice, and reporting.Ensuring Value for Money is considered at all levels of Operations and that an effective link is achieved between productivity, unit costing and other planning and financial activities. Leading all financial matters within CMG including financial management, reporting, accounting and business performance reporting and ensuring that value for money is delivered. Responsible for leading the Commission’s commercial and supplier relationship activities and contributing to the future direction of the organisation by offering advice to the Executive Team and Ministers, and delivering CMG’s planning, analysis, management information and research activities.","Department for Work and Pensions","Department for Work and Pensions","Finance Group","020 7449 5782","transparency.questions@childmaintenance.gsi.gov.uk","DWP99","0","1.00","105000","109999","","Finance","","1"
"DWP76","STEVE RILEY","SCS2","Head of IT Project Delivery","Accountable to the Customer Businesses for the provison of all IT services. Accountable to Customer Bsuinesses and DWO CIO to ensure that IT Budgets are spent appropriately. Accountable for managing the demand from the Customer  Business. Working in collboration with CIT supply side directors, is accountable for ensuring that IT performance meets Customer expectations & agreed service levels & targets.","Department for Work and Pensions","Department for Work and Pensions","Corporate IT","0207 449 7892","pmd.planningandperformance@dwp.gsi.gov.uk","DWP76","18551186","1.00","100000","104999","","Information Technology","","1"
"DWP60","SUE MOORE","SCS2","Director of DWP Portfolio Management Unit","Portfolio Management Unit plays a key role in managing the end-to-end change process & provides independent assurance to the DWP Executive Team (ET) through the Portfolio Board (PB) & the Portfolio Management Committee (PMC) whilst enabling the successful delivery of the department’s change portfolio. Within PMU the Contract Approvals team manage the processes for both internal ministerial and external CO contract approvals. PMU aspires to be an exemplar in Portfolio Management by building our professional capability; managing the flexible Change Resource Pool, providing expert advice to influence decision making, and working collaboratively across DWP and with all the change programmes","Department for Work and Pensions","Department for Work and Pensions","Change","0207 449 5173","finance@dwp.gsi.gov.uk","DWP99","4241590","1.00","85000","89999","","Programme and Project Management (PPM)","","1"
"DWP203","SUSAN PARK","SCS2","Director, Child Maintenance Group","Responsible for the day to day running of Child Maintenance Group & its operations, change, corporate affairs and customer functions.","Department for Work and Pensions","Department for Work and Pensions","Operations - CMG","0207 340 4206","transparency.questions@childmaintenance.gsi.gov.uk","DWP202","766802","1.00","120000","124999","","Operational Delivery","","1"
"DWP229","TOM MCCORMACK","SCS2","Director of Programme Delivery","The Programme Delivery Director is responsible for driving delivery of the Child Maintenance change programme, with lead responsibilities including delivery assurance; project planning and interdependencies; programme assurance and reporting; risks and issues management; and programme resource planning.  The Director also has responsibility for People and Capability programme deliverables, including organisation design; workforce planning and people allocation; content product delivery and live like testing; business preparation; and implementation control.  The Director also acts as deputy for the CMG Change Director.","Department for Work and Pensions","Department for Work and Pensions","Operations - CMG","0207 340 4206","transparency.questions@childmaintenance.gsi.gov.uk","DWP204","0","1.00","90000","94999","","Operational Delivery","","1"
"DWP165","TRACEY WALTHO","SCS2","Deputy Director, Health and Wellbeing","Leads on health and safety strategy across Government, including advice to Ministers on funding and objectives for the Health and Safety Executive. Also leads a range of programmes to improve health in the workplace and to compensate people who are injured at work.","Department for Work and Pensions","Department for Work and Pensions","Strategy","020 7449 7720","strategy@dwp.gsi.gov.uk","DWP149","5759743","0.92","85000","89999","","Policy","","1"
"DWP152","TREVOR HUDDLESTON","SCS2","Chief Analyst","This post is responsible for the co-ordination, delivery and quality assurance of all analysis across DWP. Analytical teams: (a) contribute to the process of evidence based policy development and delivery design; (b) help to monitor and evaluate the impacts of Departmental policies; (c) provide analytical information to support the Parliamentary and legislative process; (d)  provide forecasts of benefit expenditure to support HMT's sound planning of the Government finances.","Department for Work and Pensions","Department for Work and Pensions","Strategy","020 7449 7720","strategy@dwp.gsi.gov.uk","DWP187","3930849","1.00","100000","104999","","Policy","","1"
"DWP68","Vacant","SCS2","Group Applications Director","Ensure the development and delivery of all IT application developments for the DWP Group to time, cost and quality. Application development spend has a typical annual budget range of between £200m to £400m.","Department for Work and Pensions","Department for Work and Pensions","Corporate IT","N/A","N/A","DWP76","0","1.00","0","0","","Information Technology","","1"
"DWP284","N/D","SCS1","Universal Credit Phase 1 Director","Universal Credit Pathfinder Delivery Director. Key responsibilities are to plan the delivery and implementation of the Pathfinder service for Universal Credit, beginning a controlled rollout from April 2013 and managing rollout to progressive sites beyond the initial implementation. As part of that delivery, develop and implement Pathfinder live operational processes, and jointly lead and manage the Pathfinder UC service with DWP operational colleagues, ensuring the service is available and operates effectively, managing and capturing issues as they arise. As Pathfinder is designed to allow Universal Credit to learn from operational experience, ensure formal evaluation and lessons learned are captured in order to inform the future Universal Credit service.","Department for Work and Pensions","Department for Work and Pensions","Change","0207 449 7892","universal.creditcomms@dwp.gsi.gov.uk","DWP304","0","1.00","85000","89999","","Programme and Project Management (PPM)","","1"
"DWP164","N/D","SCS1","Head of Central Analysis Division","Central Analytical Division (CAD) develops and evaluates analysis that is cross cutting across DWP and links to wider Government initiatives.  Main responsibilities include: a) Co-ordinating the overall analysis of poverty across DWP; b) Horizon scanning, both within the Department and across Government; c) Improving the quality and policy impact of DWP evaluations; d) Planning and prioritising externally commissioned research and evaluations; e) Trialling co-ordination across DWP; f) Security Assurance for Research and Analysis (SARA); g) Quality-assuring the analysis presented in DWP Impact Assessments; h) Maintaining and developing the DWP Social Cost-Benefit Analysis Framework","Department for Work and Pensions","Department for Work and Pensions","Strategy","020 7449 7720","strategy@dwp.gsi.gov.uk","DWP152","0","1.00","75000","79999","","Policy","","1"
"DWP316","N/D","SCS1","Head of Business Transformation","Responsible for definition of the future business design of DWP to deliver the department's business strategy.  Responsible for creating the joined-up transformation roadmap to achieve this target design.","Department for Work and Pensions","Department for Work and Pensions","Business Transformation Group","020 7449 5517","strategy@dwp.gsi.gov.uk","DWP315","0","1.00","105000","109999","","Policy","","1"
"DWP227","N/D","SCS1","Head of IT Services","The IT Services team provides operational service management for the Child Maintenance Group's current applications and infrastructure. The team is responsible for incident, problem, availability, change request and service level management. Working with our IT suppliers, it ensures that our systems meet business needs in a cost effective manner. The team also manages and operates the Live Running IT Costs and Budget.","Department for Work and Pensions","Department for Work and Pensions","Corporate IT","0207 340 4206","transparency.questions@childmaintenance.gsi.gov.uk","DWP205","1104898","1.00","70000","74999","","Information Technology","","1"
"DWP266","N/D","SCS1","Deputy Director, Work, Welfare & Wellbeing in Later Life","Strategy on: up-rating of social security benefits and State pensions; employment, welfare benefits and wellbeing for older people; extending working life; combatting pensioner poverty and material deprivation among older people; and engagement with older people. Maintenance and reform of Pension Credit. Maintenance of universal pensioner benefits. Income aspects of combatting fuel poverty, including operation of the Warm Home Discount Scheme.","Department for Work and Pensions","Department for Work and Pensions","Strategy","020 7449 5517","strategy@dwp.gsi.gov.uk","DWP183","0","1.00","70000","74999","","Policy","","1"
