"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?"
"EA_DDSBR","N/D","SCS1","Deputy Director Site Based Regulation","Deal with permit issue, compliance and enforcement. Develop and maintain influential relationships with a wide range of customers on the regulation of major installations; chemical plants; industrial sectors such as cement; landfill sites; composting; anaerobic digestion; secondary metals; treatment; recovery; and hazardous waste storage.","Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Regulated Industry - Site Based Regulation","08708506506","enquiries@environment-agency.gov.uk","EA_DRI","3805543","1.00","0","0","","Operational Delivery","1B1S Ref: EA_EandB0066","1"
"EA_DDWI","N/D","SCS1","Deputy Director Waste and Illegals","Identify and tackle illegal waste operators, and for providing specialist advice on waste regulation and waste streams. This remit extends to a complex variety of regulations such as those covering the trans-boundary movement of waste, producer responsibility (such as vehicles, electronic equipment and batteries) and transport and treatment of hazardous waste.","Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Regulated Industry - Waste and Illegals","08708506506","enquiries@environment-agency.gov.uk","EA_DRI","2224803","1.00","0","0","","Operational Delivery","1B1S Ref: EA_EandB0154","1"
"EA_DDCC","Liz Parkes","SCS2","Deputy Director Climate Change","Lead the development of the Environment Agency's strategies and policies on limiting and adapting to climate change so that reducing greenhouse gas emissions and reducing vulnerability to climate change are integrated into all Agency poilcies and functions.","Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Sustainable Business and Development - Climate Change","08708506506","enquiries@environment-agency.gov.uk","EA_EDEB","2665193","1.00","85000","89999","","Operational Delivery","1B1S Ref: EA_EandB0216","1"
"EA_DSBD","Tony Grayling","SCS2","Director Sustainable Business and Development","Lead the development of the Environment Agency's strategies and policies on limiting and adapting to climate change so that reducing greenhouse gas emissions and reducing vulnerability to climate change are integrated into all Agency poilcies and functions. Ensure the Environment Agency is positively contributing to national and local climate change mitigation and adaptation policies and measures and ensure the Environment Agency takes a risk based approach to policy and regulation.","Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Sustainable Business and Development","08708506506","enquiries@environment-agency.gov.uk","EA_EDEB","0","1.00","90000","94999","","Operational Delivery","1B1S Ref: EA_EandB0215","1"
"EA_DDSP","N/D","SCS1","Deputy Director Sustainable Places","Lead and direct the Environment Agency's contribution to the spatial planning system and plan-led sustainable economic growth and development. Manage the key stakeholder relationships with senior counterparts in the Department for Communities and Local Government, Defra, Planning Inspectorate, Local Government Association and associated peer-leads in the Defra Agency family, business trade associations and other key account managers. Manage the Sustainable Places National Office team and additional staff associated with time-limited projects. Deliver the further evolution of Sustainable Places through improvement of internal processes, in particular customer-facing systems improvements, and support delivery in Operations with appropriate advice, guidance and tools. Maintain, improve and develop customer relationships with Operations - Area Managers, EPE Managers and Sustainable Places teams, and across Environment and Business and Flood and Coastal Risk Management Directorates.","Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Sustainable Business and Development - Sustainable Places","08708506506","enquiries@environment-agency.gov.uk","EA_DDCC","2000047","1.00","0","0","","Operational Delivery","1B1S Ref: EA_EandB0300","1"
"EA_DDALM","N/D","SCS1","Deputy Director Agriculture and Land Management","Provide strategic leadership and direction on all issues related to agriculture and land management to ensure the environment is protected and enhanced. Responsible for developing and maintaining relationships with government in order to influence a broad range of policy issues, including current and future pressures from agriculture, the prevention of soil and groundwater contamination and the development of rural land use policies. Work closely with Defra at Director and Deputy Director and Natural England at Director level, to support Defra in optimising rural payments to deliver environmental outcomes. Provide strategic and technical leadership to the operational business on groundwater, contaminated land and mine water remediation as well as all agricultural sector regulatory work. Working closely with Executive Managers within Water, Land and Biodiversity to integrate land and and water management.","Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Water Land and Biodiversity - Agriculture and Land Management","08708506506","enquiries@environment-agency.gov.uk","EA_DWLB","2855782","1.00","0","0","","Operational Delivery","1B1S Ref: EA_EandB0356","1"
"EA_DDFBG","N/D","SCS1","Deputy Director Fisheries Biodiversity and Geomorphology","Lead the fisheries, biodiversity and geomorphology work of the Environment Agency to secure more resilient, diverse and valued aquatic wildlife and fisheries, bringing greater benefits for people. Support the Head of Business for Land, Water and Biodiversity and act as a Head of Profession for Fisheries, Ecology, Biology and Geomorphology in the Environment Agency. Develop advice and guidance for Environment Agency staff and others to further the achievement of environmental targets and standards ensuring that the Environment Agency's powers of regulation and enforcement are used in a risk based, targeted and intelligent way to prevent harm and guide good practice. Develop strategies for maximising income and ensuring efficient spend to deliver objectives and outcomes. Externally take the lead for the Environment Agency to advise and influence government (Defra) at a senior (Director and Deputy Director) level, its agencies and those relevant environmental organisations to act in ways to best secure protection and improvement of wildlife and fisheries.","Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Water Land and Biodiversity - Fisheries Biodiversity and Geomorphology","08708506506","enquiries@environment-agency.gov.uk","EA_DWLB","2131533","1.00","0","0","","Operational Delivery","1B1S Ref: EA_EandB0400","1"
"EA_DWLB","Pete Fox","SCS2","Director Water, Land and Biodiversity","Lead policy work on the quality and management of land, water and in particular biodiversity, freshwater fisheries, the marine environment. This includes River Basin Management Plans (which set out arrangements for delivering good ecological conditions for water and wetlands as part of the Water Framework Directive).","Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Water Land and Biodiversity","08708506506","enquiries@environment-agency.gov.uk","EA_EDEB","346395","1.00","100000","104999","","Operational Delivery","1B1S Ref: EA_EandB0355","1"
"EA_DDWFD","N/D","SCS1","Deputy Director Water Framework Directive","Ensure that the Water Framework Directive (WFD) is implemented in all Regions and Head Office in a way that optimises the benefits to the business.","Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Water Land and Biodiversity - Water Framework Directive","08708506506","enquiries@environment-agency.gov.uk","EA_DWLB","1438106","1.00","0","0","","Operational Delivery","1B1S Ref: EA_EandB0453v3","1"
"EA_DDWQ","N/D","SCS1","Deputy Director Water Quality","Lead policy work on the quality and management of land, water and in particular biodiversity, freshwater fisheries, the marine environment. This includes River Basin Management Plans (which set out arrangements for delivering good ecological conditions for water and wetlands as part of the Water Framework Directive).","Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Water Land and Biodiversity - Water Quality","08708506506","enquiries@environment-agency.gov.uk","EA_DWLB","1820980","1.00","0","0","","Operational Delivery","1B1S Ref: EA_EandB0493","1"
"EA_DDWR","N/D","SCS1","Deputy Director Water Resources","Provide leadership and direction for the Environment Agency’s water resources activities. Ensure that the water companies of England and Wales are planning and investing to ensure secure sustainable water supplies to their customers, and report to Ministers as necessary.","Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Water Land and Biodiversity - Water Resources","08708506506","enquiries@environment-agency.gov.uk","EA_DWLB","2610249","1.00","0","0","","Operational Delivery","1B1S Ref: EA_EandB0545","1"
"EA_EDE","Miranda Kavanagh","SCS3","Executive Director Evidence","Ensure that compelling evidence drives the Environment Agencys strategy, work programme, and reputation.","Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Evidence","08708506506","enquiries@environment-agency.gov.uk","EA_CEO","340020","1.00","140000","144999","","Science and Engineering","1B1S Ref: EA_EVID0001","1"
"EA_DDEAE","N/D","SCS1","Deputy Director Evidence Analysis and Evaluation","Provide national leadership, strategic direction and act as the Head of Profession for evidence gathering, assessment, interpretation and presentation in the Environment Agency and act as a focal point for the development and resilience of the business area to improve the quality of the evidence underpinning our corporate strategies and policies.","Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Evidence - Planning Assessment and Reporting - Evidence Analysis and Evaluation","08708506506","enquiries@environment-agency.gov.uk","EA_DPAR","918154","1.00","0","0","","Operational Research","1B1S Ref: EA_EVID0004","1"
"EA_DDED","N/D","SCS1","Deputy Director Evidence Delivery","Deliver the new evidence delivery services to operational teams ensuring Area Managers and National Operations have access to robust evidence and specialist evidence services to inform environmental planning work and the assessment of environmental risks and issues and ways to mitigate these. Ensure the Environment Agency can work effectively with customers and stakeholders nationally and locally to deliver good environmental outcomes. Place priority on ensuring that evidence, intelligence and insight from Operations are used effectively nationally to ensure consistency in decision making and delivery; to embed the Evidence Principles on the use of data and evidence across Operations and the development of tools to enable effective use of data, evidence and information sharing.","Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Evidence - Planning Assessment and Reporting - Evidence Delivery","08708506506","enquiries@environment-agency.gov.uk","EA_DPAR","1008199","1.00","0","0","","Operational Delivery","1B1S Ref: EA_EVID0045","1"
"EA_DPAR","Catherine Fileman-Wright","SCS2","Director Planning, Assessment and Reporting","Contribute to the delivery of the Evidence Directorate strategy by leading the effective and efficient delivery of a suite of national planning, assessment and reporting activities to the organisation in order to improve the evidence base underpinning the Environment Agency's corporate strategies and policies.","Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Evidence - Planning Assessment and Reporting","08708506506","enquiries@environment-agency.gov.uk","EA_EDE","1197081","1.00","90000","94999","","Planning","1B1S Ref: EA_EVID0002","1"
"EA_DDDMMI","N/D","SCS1","Deputy Director Data, Mapping, Modelling and Information","Provide strategic management and direction for Data, Mapping, Modelling and Information Management in the Environment Agency","Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Evidence - Scientific and Evidence Services - Data Mapping Modelling and Information","08708506506","enquiries@environment-agency.gov.uk","EA_DSES","3041306","1.00","0","0","","Operational Research","1B1S Ref: EA_EVID0081","1"
"EA_DDMAI","N/D","SCS1","Deputy Director Monitoring, Analysis and Innovation","Develop and lead the Environment Agency’s monitoring and analytical services (this incorporates the National Laboratory Service, National Monitoring Service and Geomatics). Provide leadership and ensure better ways of working through the implementation of improved processes and an efficiency programme to achieve a commercially viable and financially sustainable business unit.","Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Evidence - Scientific and Evidence Services - Monitoring Analysis and Innovation","08708506506","enquiries@environment-agency.gov.uk","EA_DSES","1618557","1.00","0","0","","Operational Research","1B1S Ref: EA_EVID0180","1"
"EA_DFR","Doug Wilson","SCS2","Director Flood Recovery","Ensure the achievement of the Vision and Mission of the Evidence Directorate by leading the effective and efficient delivery of a suite of national scientific, monitoring, data and evidences services to improve the quality of the evidence underpinning the Environment Agency's corporate strategies and policies.","Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Evidence - Scientific and Evidence Services","08708506506","enquiries@environment-agency.gov.uk","EA_EDE","0","1.00","90000","94999","","Science and Engineering","","1"
"EA_DSES","Andy Croxford","SCS2","Director Scientific and Evidence Services","Ensure the achievement of the Vision and Mission of the Evidence Directorate by leading the effective and efficient delivery of a suite of national scientific, monitoring, data and evidences services to improve the quality of the evidence underpinning the Environment Agency's corporate strategies and policies.","Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Evidence - Scientific and Evidence Services","08708506506","enquiries@environment-agency.gov.uk","EA_EDE","2075343","1.00","85000","89999","","Science and Engineering","1B1S Ref: EA_EVID0075","1"
"EA_DDR","N/D","SCS1","Deputy Director Research","Lead the delivery of the Vision and Mission of the Evidence Directorate by leading the delivery of science research and development, professional science advice and driving technological innovation to improve the quality of the Evidence underpinning the Environment Agency's corporate strategies and policies.","Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Evidence - Scientific and Evidence Services - Research","08708506506","enquiries@environment-agency.gov.uk","EA_DSES","331813","1.00","0","0","","Operational Research","1B1S Ref: EA_EVID0205","1"
"EA_EDFCRM","John Curtin","SCS3","Executive Director  Flood and Coastal Risk Management","Accountable for the Environment Agencys Flood and Coastal Risk Management activities across England .","Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Flood and Coastal Risk Management Directorate","08708506506","enquiries@environment-agency.gov.uk","EA_CEO","277213","1.00","105000","109999","","Science and Engineering","1B1S Ref: EA_FCRM0001","1"
"EA_DDANPM","N/D","SCS1","Deputy Director Allocation and National Programme Management","Ensure the Environment Agency effectively manages flood and coastal risks in order to protect people, property and the environment. Work as a member of the National Asset Management Team within the Flood Coast Risk Management Directorate and lead on the allocation of Flood Defence Grant in Aid budgets and steering/overseeing the delivery of the National Programme for the Environment Agency. Lead on delivering changes in order to continually improve the approach to the Allocation and Management of the National Programme. Lead the allocation and management of the programme of investments across all Operating Authorities and provide assurance to Directors on major investment proposals, ensuring major investments contribute to the national outcomes and strategic direction.","Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Flood and Coastal Risk Management Directorate - Allocation and Asset Management - Allocation and National Programme Management","08708506506","enquiries@environment-agency.gov.uk","EA_DAAM","869017","1.00","0","0","","Programme and Project Management (PPM)","1B1S Ref: EA_FCRM0011","1"
"EA_DDAP","N/D","SCS1","Deputy Director Asset Performance","Lead the implementation of sustainable Asset Management practices on a lifecycle basis across the planning, delivery, operation, maintenance and disposal Flood Risk Management assets to enable savings against corporate plan targets.","Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Flood and Coastal Risk Management Directorate - Allocation and Asset Management - Asset Performance","08708506506","enquiries@environment-agency.gov.uk","EA_DAAM","866048","1.00","0","0","","Science and Engineering","1B1S Ref: EA_FCRM0029","1"
"EA_DDERS","N/D","SCS1","Deputy Director Efficiency, Resilience and Skills","Lead on delivering specific FCRM Efficiencies, innovations and skills in order to effectively manage flood and coastal risks, protect people and property and the environment. This role will lead on delivering business value from the adoption of new or existing technologies, by inspiring the business about ways in which technology can enable improvements in what they do and structuring business cases and projects to deliver those changes, while promoting public sector partnerships and opportunities.","Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Flood and Coastal Risk Management Directorate - Allocation and Asset Management - Efficiency Resilience and Skills","08708506506","enquiries@environment-agency.gov.uk","EA_DAAM","340384","1.00","0","0","","Operational Research","1B1S Ref: EA_FCRM0050","1"
"EA_DDIDA","N/D","SCS1","Deputy Director Investment and Delivery Assurance","Manage and lead a team delivering the ongoing development of programme assurance to ensure investment decisions are robustly appraised, innovation embraced and shared, risks are managed and value for money is achieved. The management of flood risk is one of the Environment Agency's highest and most visible priorities and delivery of improved protection of property, environmental and efficiency outcomes is dependent on effective assurance of the capital programme. Assurance leadership will cover the Environment Agency's role in supporting and reviewing other risk management authorities contribution towards the captial programme. Lead on the relationship with Operations Directorate and the National Capital Programme Management service in particular to ensure technical standards are applied to project delivery.","Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Flood and Coastal Risk Management Directorate - Allocation and Asset Management - Investment Delivery and Assurance","08708506506","enquiries@environment-agency.gov.uk","EA_DAAM","238381","1.00","0","0","","Science and Engineering","1B1S Ref: EA_FCRM0091","1"
"EA_DAAM","Ken Allison","SCS2","Director Allocation and Asset Management","Accountable for setting the overall strategy, vision and culture for the FCRM business. Demonstrate and drive Corporate Leadership throughout the organisation to achieve the goals of the Environment Agency. Influence, advise and engage with external national stakeholders at the highest level (e.g. Department for Environment, Farming and Rural Affairs (DEFRA), Welsh Assembly Government (WAG), Cabinet Office, Local Government Associations, Natural England, National Trust, National Farmers Union, professional institutions and National Audit Office). Responsible for delivering specific FCRM and Incident Management outcomes in order to effectively manage flood and coastal risks, protect people and property and the environment.","Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Flood and Coastal Risk Management Directorate - Allocation and Asset Management","08708506506","enquiries@environment-agency.gov.uk","EA_EDFCRM","302499","1.00","90000","94999","","Property and asset management","1B1S Ref: EA_FCRM0002","1"
"EA_DDFIM","N/D","SCS1","Deputy Director Flood Incident Management","Support the Executive Director FCRM to plan and monitor the strategic direction of the function and for setting policies and processes and for working alongside Operations to ensure the successful delivery and monitoring of on-going performance. Identify and manage operational risk to the delivery of the business plan to enable the Environment Agency to operate in a safe, innovative and efficient manner. Lead, develop and motivate operational teams to deliver results on time, to required quality standards and cost, to fulfil the business plan and achieve environmental outcomes.","Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Flood and Coastal Risk Management Directorate - Incident Management and Resilience - Flood Incident Management","08708506506","enquiries@environment-agency.gov.uk","EA_DIMR","894449","1.00","0","0","","Science and Engineering","1B1S Ref: EA_FCRM0125","1"
"EA_DIMR","Craig Woolhouse","SCS2","Director Incident Management and Resilience","Accountable for setting the overall strategy, vision and culture for the FCRM business. Demonstrate and drive Corporate Leadership throughout the organisation to achieve the goals of the Environment Agency. Influences, advises and engages with external national stakeholders at the highest level (e.g. Department for Environment, Farming and Rural Affairs (DEFRA), Welsh Assembly Government (WAG), Cabinet Office, Local Government Associations, Natural England, National Trust, National Farmers Union, professional institutions and National Audit Office). Responsible for delivering specific FCRM and Incident Management outcomes in order to effectively manage flood and coastal risks, protect people and property and the environment.","Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Flood and Coastal Risk Management Directorate - Incident Management and Resilience","08708506506","enquiries@environment-agency.gov.uk","EA_EDFCRM","1445105","1.00","85000","89999","","Science and Engineering","1B1S Ref: EA_FCRM0096","1"
"EA_DDMMD","N/D","SCS1","Deputy Director Mapping, Modelling and Data","Support the Executive Director FCRM to plan and monitor the strategic direction of the function and for setting policies and processes and for working alongside Operations to ensure the successful delivery and monitoring of on-going performance. Identify and manage operational risk to the delivery of the business plan to enable the Environment Agency to operate in a safe, innovative and efficient manner. Lead, develop and motivate operational teams to deliver results on time, to required quality standards and cost, to fulfil the business plan and achieve environmental outcomes.","Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Flood and Coastal Risk Management Directorate - Incident Management and Resilience - Mapping Modelling and Data","08708506506","enquiries@environment-agency.gov.uk","EA_DIMR","668198","1.00","0","0","","Operational Research","1B1S Ref: EA_FCRM0127","1"
"EA_DDIP","N/D","SCS1","Deputy Director Investment and Portfolio","Support the Executive Director FCRM to plan and monitor the strategic direction of the function and for setting policies and processes and for working alongside Operations to ensure the successful delivery and monitoring of on-going performance. Identify and manage operational risk to the delivery of the business plan to enable the Environment Agency to operate in a safe, innovative and efficient manner. Lead, develop and motivate operational teams to deliver results on time, to required quality standards and cost, to fulfil the business plan and achieve environmental outcomes.","Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Flood and Coastal Risk Management Directorate - Strategy and Investment - Investment and Portfolio","08708506506","enquiries@environment-agency.gov.uk","EA_DSI","1245745","1.00","0","0","","Operational Research","1B1S Ref: EA_FCRM0149","1"
"EA_DSI","Alison Baptiste","SCS2","Director Strategy and Investment","Accountable for setting the overall strategy, vision and culture for the FCRM business. Demonstrate and drive Corporate Leadership throughout the organisation to achieve the goals of the Environment Agency.","Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Flood and Coastal Risk Management Directorate - Strategy and Investment","08708506506","enquiries@environment-agency.gov.uk","EA_EDFCRM","516574","1.00","90000","94999","","Operational Research","1B1S Ref: EA_FCRM0146","1"
"EA_DDSD","N/D","SCS1","Deputy Director Strategy Delivery","Provide the strategic direction and leadership on fundamentally reshaping the Environment Agency‘s business model. Ensure that current and planned activities deliver appropriate resource allocations to meet internal/external priorities. Provide Directors with radical options on how to most effectively and efficiently use resources in 2010 and beyond.","Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Flood and Coastal Risk Management Directorate - Strategy and Investment - Strategy Delivery","08708506506","enquiries@environment-agency.gov.uk","EA_DSI","669331","0.81","0","0","","Operational Delivery","1B1S Ref: EA_FCRM0222v2","1"
"EA_DDSDV","N/D","SCS1","Deputy Director Strategy Development","Lead on the national strategic approach to Government reviews, Parliamentary, Government and sponsorship relationships by influencing and troubleshooting, up to Director General level, in order to build our reputation and influence environmental policy change.","Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Flood and Coastal Risk Management Directorate - Strategy and Investment - Strategy Development","08708506506","enquiries@environment-agency.gov.uk","EA_DSI","479584","1.00","0","0","","Programme and Project Management (PPM)","1B1S Ref: EA_FCRM0226","1"
"EA_DDBPP","N/D","SCS1","Deputy Director Business Planning and Performance","Ensure that the business has the resources to achieve the priority outcomes and delivery of projects across a wide range of the Environment Agency's roles. Provision of specialist finanical services to the Environment Agency and Defra including charging, State Aid, External Funding and Grants. Significant role liaising with Government and Communities.","Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Finance - Business Planning and Performance","08708506506","enquiries@environment-agency.gov.uk","EA_EDF","331249","1.00","0","0","","Planning","1B1S Ref: EA_FIN0004","1"
