"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?"
"279","N/D","SCS1","Lawyer","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","1.00","N/A","N/A","","Law","","1"
"217","N/D","SCS1","Lawyer","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","1.00","N/A","N/A","","Law","","1"
"207","N/D","SCS1","Head of Corporate Secretariat","Leading delivery of business unit objectives","Department for Work and Pensions","The Pensions Regulator","Chief Executive's Office","0845 600 0707","customersupport@thepensionsregulator.gov.uk","300","387573","0.90","N/A","N/A","","Policy","","1"
"231","N/D","SCS1","Lawyer","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","1.00","N/A","N/A","","Law","","1"
"195","N/D","SCS1","Policy Specialist","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DC Governance and Administration","0845 600 0707","customersupport@thepensionsregulator.gov.uk","198","0","1.00","N/A","N/A","","Policy","","1"
"176","N/D","SCS1","Business Leader","Leading delivery of business unit objectives","Department for Work and Pensions","The Pensions Regulator","Support Operations","0845 600 0707","customersupport@thepensionsregulator.gov.uk","202","208396","1.00","N/A","N/A","","Operational Delivery","","1"
"259","N/D","SCS1","Project Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Employer Compliance","0845 600 0707","customersupport@thepensionsregulator.gov.uk","257","0","0.60","N/A","N/A","","Operational Delivery","","1"
"236","N/D","SCS1","Lawyer","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","1.00","N/A","N/A","","Law","","1"
"278","N/D","SCS1","Business Analyst","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","1.00","N/A","N/A","","Operational Delivery","","1"
"213","N/D","SCS1","Lawyer","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","1.00","N/A","N/A","","Law","","1"
"219","N/D","SCS1","Lawyer","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","0.80","N/A","N/A","","Law","","1"
"229","N/D","SCS1","Actuary","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","290","0","1.00","N/A","N/A","","Operational Delivery","","1"
"253","N/D","SCS1","Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Employer Compliance","0845 600 0707","customersupport@thepensionsregulator.gov.uk","269","0","1.00","N/A","N/A","","Procurement","","1"
"234","N/D","SCS1","Business Analyst","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","1.00","N/A","N/A","","Operational Delivery","","1"
"193","N/D","SCS1","Actuary","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","290","0","1.00","N/A","N/A","","Operational Delivery","","1"
"196","N/D","SCS1","Business Analyst","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","1.00","N/A","N/A","","Operational Delivery","","1"
"189","N/D","SCS1","Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","DC Governance and Administration","0845 600 0707","customersupport@thepensionsregulator.gov.uk","198","0","1.00","N/A","N/A","","Policy","Salary cost of reports under 198","1"
"294","N/D","SCS1","Policy Specialist","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","Employer Compliance","0845 600 0707","customersupport@thepensionsregulator.gov.uk","257","0","1.00","N/A","N/A","","Policy","","1"
"237","N/D","SCS1","Business Analyst","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","1.00","N/A","N/A","","Operational Delivery","","1"
"288","N/D","SCS1","Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Customer Communications","0845 600 0707","customersupport@thepensionsregulator.gov.uk","204","0","1.00","N/A","N/A","","Communications","salary cost of reports reported under 204","1"
"239","Eliminated","SCS1","Actuary","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","N/A","N/A","290","0","1.00","N/A","N/A","","Operational Delivery","","1"
"249","Eliminated","SCS1","Policy Specialist","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DC Governance and Administration","N/A","N/A","198","0","1.00","N/A","N/A","","Policy","","1"
"289","Eliminated","SCS1","Technical Specialist","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","Support Operations","N/A","N/A","271","0","1.00","N/A","N/A","","Human Resources","","1"
"209","Eliminated","SCS1","Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Corporate and International Affairs","N/A","N/A","205","0","0.80","N/A","N/A","","Communications","","1"
"226","Eliminated","SCS1","Lawyer","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","N/A","N/A","201","0","1.00","N/A","N/A","","Law","","1"
"248","Eliminated","SCS1","Policy Specialist","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DC Governance and Administration","N/A","N/A","198","0","1.00","N/A","N/A","","Policy","","1"
"277","N/D","SCS1","Lawyer","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","Chief Executive's Office","0845 600 0707","customersupport@thepensionsregulator.gov.uk","207","0","0.60","N/A","N/A","","Law","","1"
"264","N/D","SCS1","Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Employer Compliance","0845 600 0707","customersupport@thepensionsregulator.gov.uk","204","0","1.00","N/A","N/A","","Communications","","1"
"221","N/D","SCS1","Policy Specialist","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","1.00","N/A","N/A","","Policy","salary cost of reports reported under 201","1"
"280","N/D","SCS1","Lawyer","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","0.79","N/A","N/A","","Law","","1"
"227","N/D","SCS1","Lawyer","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","1.00","N/A","N/A","","Law","","1"
"233","N/D","SCS1","Actuary","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","290","0","1.00","N/A","N/A","","Operational Delivery","","1"
"275","N/D","SCS1","Business Leader","Leading delivery of business unit objectives","Department for Work and Pensions","The Pensions Regulator","Support Operations","0845 600 0707","customersupport@thepensionsregulator.gov.uk","202","0","1.00","N/A","N/A","","Information Technology","Cost of direct reports in 202","1"
"216","N/D","SCS1","Business Analyst","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","1.00","N/A","N/A","","Operational Delivery","","1"
"218","N/D","SCS1","Lawyer","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","0.60","N/A","N/A","","Law","","1"
"240","N/D","SCS1","Business Analyst","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","1.00","N/A","N/A","","Operational Delivery","","1"
"232","N/D","SCS1","Actuary","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","290","0","0.60","N/A","N/A","","Operational Delivery","","1"
"230","N/D","SCS1","Lawyer","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","1.00","N/A","N/A","","Law","","1"
"179","N/D","SCS1","Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Corporate and International Affairs","0845 600 0707","customersupport@thepensionsregulator.gov.uk","205","0","0.80","N/A","N/A","","Communications","salary cost of reports reported under 205","1"
"246","N/D","SCS1","Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","DC Governance and Administration","0845 600 0707","customersupport@thepensionsregulator.gov.uk","198","0","1.00","N/A","N/A","","Programme and Project Management (PPM)","","1"
"177","N/D","SCS1","Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Employer Compliance","0845 600 0707","customersupport@thepensionsregulator.gov.uk","191","0","1.00","N/A","N/A","","Communications","","1"
"267","N/D","SCS1","Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Risk","0845 600 0707","customersupport@thepensionsregulator.gov.uk","265","0","1.00","N/A","N/A","","Operational Research","salary cost of reports reported under 206","1"
"210","N/D","SCS1","Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Corporate and International Affairs","0845 600 0707","customersupport@thepensionsregulator.gov.uk","205","0","0.71","N/A","N/A","","Communications","salary cost of reports reported under 205","1"
"257","N/D","SCS1","Design and Delivery Lead","Leading delivery of business unit objectives","Department for Work and Pensions","The Pensions Regulator","Employer Compliance","0845 600 0707","customersupport@thepensionsregulator.gov.uk","203","668668","1.00","N/A","N/A","","Operational Delivery","","1"
"184","N/D","SCS1","Lawyer","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","1.00","N/A","N/A","","Law","","1"
"208","N/D","SCS1","Lawyer","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","Chief Executive's Office","0845 600 0707","customersupport@thepensionsregulator.gov.uk","276","0","1.00","N/A","N/A","","Law","","1"
"222","N/D","SCS1","Business Analyst","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","0.40","N/A","N/A","","Operational Delivery","","1"
"173","N/D","SCS1","Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Employer Compliance","0845 600 0707","customersupport@thepensionsregulator.gov.uk","191","0","1.00","N/A","N/A","","Communications","","1"
"260","N/D","SCS1","Project Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Employer Compliance","0845 600 0707","customersupport@thepensionsregulator.gov.uk","203","0","1.00","N/A","N/A","","Knowledge and Information Management (KIM)","Salary cost of reports under 203","1"
"182","N/D","SCS1","Lawyer","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DC Governance and Administration","0845 600 0707","customersupport@thepensionsregulator.gov.uk","198","0","1.00","N/A","N/A","","Law","","1"
"175","N/D","SCS1","Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Employer Compliance","0845 600 0707","customersupport@thepensionsregulator.gov.uk","204","0","1.00","N/A","N/A","","Operational Delivery","","1"
"269","N/D","SCS1","Business Leader","Leading delivery of business unit objectives","Department for Work and Pensions","The Pensions Regulator","Support Operations","0845 600 0707","customersupport@thepensionsregulator.gov.uk","202","291655","1.00","N/A","N/A","","Procurement","","1"
"224","N/D","SCS1","Lawyer","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","1.00","N/A","N/A","","Law","","1"
"296","N/D","SCS1","Project Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Employer Compliance","0845 600 0707","customersupport@thepensionsregulator.gov.uk","275","0","1.00","N/A","N/A","","Information Technology","","1"
"247","N/D","SCS1","Policy Specialist","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DC Governance and Administration","0845 600 0707","customersupport@thepensionsregulator.gov.uk","198","0","1.00","N/A","N/A","","Policy","","1"
"268","N/D","SCS1","Business Leader","Leading delivery of business unit objectives","Department for Work and Pensions","The Pensions Regulator","Support Operations","0845 600 0707","customersupport@thepensionsregulator.gov.uk","202","222975","1.00","N/A","N/A","","Finance","","1"
"197","N/D","SCS1","Actuary","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","290","0","0.80","N/A","N/A","","Operational Delivery","","1"
"194","N/D","SCS1","Business Analyst","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","1.00","N/A","N/A","","Operational Delivery","","1"
"252","N/D","SCS1","Project Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Employer Compliance","0845 600 0707","customersupport@thepensionsregulator.gov.uk","257","597032","1.00","N/A","N/A","","Programme and Project Management (PPM)","","1"
"199","N/D","SCS1","Business Analyst","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","1.00","N/A","N/A","","Operational Delivery","","1"
"270","N/D","SCS1","Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Support Operations","0845 600 0707","customersupport@thepensionsregulator.gov.uk","275","347478","1.00","N/A","N/A","","Information Technology","","1"
"191","N/D","SCS1","Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Employer Compliance","0845 600 0707","customersupport@thepensionsregulator.gov.uk","204","0","1.00","N/A","N/A","","Communications","Salary cost of reports under 203","1"
"180","N/D","SCS1","Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Employer Compliance","0845 600 0707","customersupport@thepensionsregulator.gov.uk","257","0","1.00","N/A","N/A","","Operational Delivery","Salary cost of reports under 203","1"
"276","N/D","SCS1","Business Leader","Leading delivery of business unit objectives","Department for Work and Pensions","The Pensions Regulator","Chief Executive's Office","0845 600 0707","customersupport@thepensionsregulator.gov.uk","300","0","0.90","N/A","N/A","","Law","","1"
"200","N/D","SCS1","Actuary","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","290","0","1.00","N/A","N/A","","Operational Delivery","","1"
"185","N/D","SCS1","Lawyer","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","1.00","N/A","N/A","","Law","","1"
"266","N/D","SCS1","Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Risk","0845 600 0707","customersupport@thepensionsregulator.gov.uk","265","0","1.00","N/A","N/A","","Operational Research","salary cost of reports reported under 206","1"
"272","N/D","SCS1","Head of Operational Support","Leading delivery of business unit objectives","Department for Work and Pensions","The Pensions Regulator","Support Operations","0845 600 0707","customersupport@thepensionsregulator.gov.uk","202","535874","1.00","N/A","N/A","","Operational Delivery","","1"
"273","N/D","SCS1","Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Support Operations","0845 600 0707","customersupport@thepensionsregulator.gov.uk","275","999361","1.00","N/A","N/A","","Information Technology","","1"
"250","N/D","SCS1","Policy Specialist","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DC Governance and Administration","0845 600 0707","customersupport@thepensionsregulator.gov.uk","198","0","1.00","N/A","N/A","","Policy","","1"
"183","N/D","SCS1","Actuary","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","290","0","1.00","N/A","N/A","","Operational Delivery","","1"
"181","N/D","SCS1","Project Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","DC Governance and Administration","0845 600 0707","customersupport@thepensionsregulator.gov.uk","198","0","1.00","N/A","N/A","","Programme and Project Management (PPM)","","1"
"241","N/D","SCS1","Business Analyst","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","1.00","N/A","N/A","","Operational Delivery","","1"
"215","N/D","SCS1","Lawyer","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","1.00","N/A","N/A","","Law","","1"
"265","N/D","SCS1","Head of Strategic Research and Analysis","Leading delivery of business unit objectives","Department for Work and Pensions","The Pensions Regulator","Risk","0845 600 0707","customersupport@thepensionsregulator.gov.uk","206","0","1.00","N/A","N/A","","Operational Research","salary cost of reports reported under 206","1"
"174","N/D","SCS1","Policy Specialist","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","Employer Compliance","0845 600 0707","customersupport@thepensionsregulator.gov.uk","293","0","1.00","N/A","N/A","","Policy","","1"
"295","N/D","SCS1","Project Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Employer Compliance","0845 600 0707","customersupport@thepensionsregulator.gov.uk","257","0","1.00","N/A","N/A","","Operational Delivery","","1"
"290","N/D","SCS1","Manager","Leading delivery of business unit objectives","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","1152936","1.00","N/A","N/A","","Operational Delivery","","1"
"190","N/D","SCS1","Actuary","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","290","0","1.00","N/A","N/A","","Operational Delivery","","1"
"291","N/D","SCS1","Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","201","0","1.00","N/A","N/A","","Operational Delivery","","1"
"187","N/D","SCS1","Lawyer","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","Chief Executive's Office","0845 600 0707","customersupport@thepensionsregulator.gov.uk","207","0","0.60","N/A","N/A","","Law","","1"
"258","N/D","SCS1","Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Employer Compliance","0845 600 0707","customersupport@thepensionsregulator.gov.uk","257","0","1.00","N/A","N/A","","Operational Delivery","","1"
"223","N/D","SCS1","Actuary","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","0845 600 0707","customersupport@thepensionsregulator.gov.uk","290","0","0.80","N/A","N/A","","Operational Delivery","","1"
"293","N/D","SCS1","Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Employer Compliance","0845 600 0707","customersupport@thepensionsregulator.gov.uk","203","0","1.00","N/A","N/A","","Policy","","1"
"271","N/D","SCS1","Business Leader","Leading delivery of business unit objectives","Department for Work and Pensions","The Pensions Regulator","Support Operations","0845 600 0707","customersupport@thepensionsregulator.gov.uk","202","423145","1.00","N/A","N/A","","Human Resources","","1"
"150","Vacant","SCS1","Technical Specialist","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","Employer Compliance","N/A","N/A","203","0","1.00","N/A","N/A","","Operational Delivery","","1"
"152","Vacant","SCS1","Technical Specialist","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","N/A","N/A","201","0","1.00","N/A","N/A","","Operational Delivery","","1"
"153","Vacant","SCS1","Technical Specialist","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","N/A","N/A","201","0","1.00","N/A","N/A","","Operational Delivery","","1"
"154","Vacant","SCS1","Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","DC Governance and Administration","N/A","N/A","198","0","1.00","N/A","N/A","","Programme and Project Management (PPM)","","1"
"155","Vacant","SCS1","Technical Specialist","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","N/A","N/A","201","0","1.00","N/A","N/A","","Law","","1"
"158","Vacant","SCS1","Technical Specialist","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","N/A","N/A","201","0","1.00","N/A","N/A","","Operational Delivery","","1"
"160","Vacant","SCS1","Manager","People or project manager","Department for Work and Pensions","The Pensions Regulator","Customer Communications","N/A","N/A","204","0","1.00","N/A","N/A","","Law","","1"
"251","N/D","SCS1","Policy Specialist","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DC Governance and Administration","0845 600 0707","customersupport@thepensionsregulator.gov.uk","198","0","1.00","N/A","N/A","","Policy","","1"
"151","Vacant","SCS1","Technical Specialist","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","Employer Compliance","N/A","N/A","203","0","1.00","N/A","N/A","","Programme and Project Management (PPM)","","1"
"156","Vacant","SCS1","Technical Specialist","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","N/A","N/A","201","0","1.00","N/A","N/A","","Operational Delivery","","1"
"157","Vacant","SCS2","Technical Specialist","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","N/A","N/A","201","0","1.00","N/A","N/A","","Operational Delivery","","1"
"159","Vacant","SCS3","Technical Specialist","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","N/A","N/A","201","0","1.00","N/A","N/A","","Operational Delivery","","1"
"160","Vacant","SCS1","Technical Specialist","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","N/A","N/A","201","0","1.00","N/A","N/A","","Law","","1"
"nan","Vacant","SCS1","Technical Specialist","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","Employer Compliance","N/A","N/A","203","0","1.00","N/A","N/A","","Operational Delivery","","1"
"nan","Vacant","SCS2","Technical Specialist","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","Employer Compliance","N/A","N/A","203","0","1.00","N/A","N/A","","Operational Delivery","","1"
"nan","Vacant","SCS1","Technical Specialist","Providing specialist technical advice and interventions","Department for Work and Pensions","The Pensions Regulator","DB Regulation","N/A","N/A","201","0","1.00","N/A","N/A","","Operational Delivery","","1"
